School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
St Teresa's Catholic College,Noosaville,127,120,--,117,32,81,--,0,100%,96%,120,110,30,91,62,35,6,--,2,--,7,7,2,5,3,3,--,--,--,--,,,,,,,81,80,75,15,65,42,15,3,--,2,--,46,40,42,17,31,23,23,3,--,--,--,12,28,24,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,25,24,--,15,--,3,--,0,100%,100%,24,14,--,--,14,--,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,3,3,1,--,--,1,--,--,--,--,--,22,21,14,--,--,14,--,--,--,--,--,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,83,81,--,61,7,47,--,1,99%,98%,81,60,7,10,30,39,1,--,2,4,2,1,--,--,1,--,--,--,--,--,,,,,,,47,47,29,1,--,12,18,--,--,2,1,36,34,32,6,10,19,21,1,--,--,3,9,15,10,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,73,65,--,47,4,44,--,5,93%,84%,65,44,4,36,28,3,--,--,2,--,8,3,--,--,3,--,--,--,--,--,,,,,,,44,44,26,--,24,13,--,--,--,2,--,29,21,21,4,12,18,3,--,--,--,--,4,13,16,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,149,148,--,75,20,112,--,0,100%,92%,148,74,19,17,50,27,--,--,2,4,1,1,1,1,--,--,--,--,--,--,,,,,,,112,112,43,8,--,29,10,--,--,2,--,37,36,32,12,18,21,17,--,--,--,4,26,33,34,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,5,5,--,4,--,5,--,0,100%,100%,5,4,--,1,3,1,--,--,--,1,,,,,,,,,,,,,,,,,5,5,4,--,1,3,1,--,--,--,1,,,,,,,,,,,,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,96,70,2,63,17,45,--,7,91%,91%,70,46,14,31,34,13,--,--,--,17,24,16,3,13,10,2,--,--,--,7,2,1,--,1,--,--,45,42,21,5,15,13,2,--,--,--,9,49,28,41,12,29,31,13,--,--,--,15,7,18,8,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,117,117,--,107,19,54,--,0,100%,96%,117,107,19,91,66,27,--,--,13,10,,,,,,,,,,,,,,,,,54,54,44,3,41,9,4,--,--,12,2,63,63,63,16,50,57,23,--,--,1,8,13,12,18,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,148,148,--,51,6,121,--,0,100%,99%,148,51,6,3,25,36,6,--,--,3,,,,,,,,,,,,,,,,,121,121,24,2,--,17,14,3,--,--,--,27,27,27,4,3,8,22,3,--,--,3,40,38,33,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,68,67,--,50,15,44,--,0,100%,96%,67,49,15,9,32,23,--,--,5,--,1,1,--,1,--,1,--,--,--,--,,,,,,,44,44,28,4,2,18,11,--,--,5,--,24,23,22,11,8,14,13,--,--,--,--,4,17,15,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,113,98,3,107,25,28,--,3,97%,92%,98,95,19,89,28,9,--,--,--,1,12,9,3,7,2,--,--,--,--,--,3,3,3,1,--,1,28,25,27,2,26,6,--,--,--,--,--,82,73,77,20,70,24,9,--,--,--,1,0,4,4,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,189,183,4,181,35,61,--,0,99%,93%,183,177,35,169,112,51,--,--,--,4,2,2,--,2,--,--,--,--,--,--,4,2,--,2,--,--,61,61,56,9,51,27,4,--,--,--,1,124,122,123,26,120,85,47,--,--,--,3,6,20,20,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,103,103,--,38,13,92,--,0,100%,98%,103,38,13,14,16,13,--,--,2,--,,,,,,,,,,,,,,,,,92,92,28,5,12,14,6,--,--,2,--,11,11,10,8,2,2,7,--,--,--,--,26,33,19,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,50,46,1,38,6,6,--,1,96%,67%,46,36,6,12,33,9,--,--,--,--,3,2,--,--,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,43,40,38,6,12,35,9,--,--,--,--,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,27,18,--,12,5,23,--,0,85%,100%,18,7,3,2,--,5,3,--,3,--,9,5,2,1,2,1,--,--,--,--,,,,,,,23,17,8,3,2,--,5,3,--,3,--,4,1,4,2,1,2,1,--,--,--,--,4,7,5,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,99,94,3,97,19,42,--,0,100%,96%,94,92,19,91,12,24,--,--,4,3,2,2,--,2,--,--,--,--,--,--,3,3,--,3,--,--,42,41,40,4,40,2,5,--,--,3,--,54,53,54,15,53,10,19,--,--,1,3,9,17,12,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,138,104,--,104,23,83,--,2,98%,95%,104,73,16,61,53,4,--,--,2,--,34,31,7,25,13,--,--,--,--,--,,,,,,,83,77,51,11,38,32,2,--,--,2,--,55,27,53,12,48,34,2,--,--,--,--,11,24,23,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,22,10,3,20,8,5,--,0,91%,100%,10,10,6,10,6,2,--,--,--,--,9,9,2,9,2,1,--,--,--,--,3,1,--,1,--,--,5,5,5,2,5,2,2,--,--,--,--,14,5,14,6,14,6,1,--,--,--,--,0,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,101,100,--,101,58,--,--,0,100%,--,100,100,57,7,100,1,--,--,--,2,1,1,1,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,154,138,--,116,11,96,--,6,95%,97%,138,108,10,18,38,90,--,--,1,1,16,8,1,4,1,2,--,--,--,--,,,,,,,96,93,66,1,13,23,53,--,--,--,1,58,45,50,10,9,16,39,--,--,1,--,9,27,28,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,113,102,--,52,8,84,--,3,96%,97%,102,45,5,14,33,9,--,--,1,--,11,7,3,3,2,2,--,--,--,--,,,,,,,84,83,29,3,4,23,4,--,--,1,--,29,19,23,5,13,12,7,--,--,--,--,21,24,30,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,6,--,--,--,--,--,--,6,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,169,156,--,63,17,137,--,2,98%,95%,156,54,15,17,30,24,1,--,4,2,13,9,2,4,5,--,--,--,--,1,,,,,,,137,134,36,10,4,19,13,--,--,4,1,32,22,27,7,17,16,11,1,--,--,2,39,41,39,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glenleighden School,Fig Tree Pocket,3,--,3,2,1,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,3,2,1,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,85,84,--,23,2,81,--,0,100%,93%,84,22,2,4,19,1,--,--,1,--,1,1,--,1,1,--,--,--,--,--,,,,,,,81,81,20,2,2,17,--,--,--,1,--,4,3,3,--,3,3,1,--,--,--,--,21,26,26,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,14,9,--,3,3,8,--,4,71%,100%,9,2,2,--,1,1,--,--,--,--,5,1,1,--,--,--,--,--,--,--,,,,,,,8,8,1,1,--,1,1,--,--,--,--,6,1,2,2,--,--,--,--,--,--,--,0,1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,156,153,--,139,19,118,--,0,100%,98%,153,136,19,131,43,20,--,--,5,--,3,3,--,3,1,1,--,--,--,--,,,,,,,118,117,101,6,96,29,6,--,--,5,--,38,36,38,13,38,15,15,--,--,--,--,38,36,32,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,15,15,--,5,--,15,--,0,100%,100%,15,5,--,--,5,--,--,--,--,--,,,,,,,,,,,,,,,,,15,15,5,--,--,5,--,--,--,--,--,,,,,,,,,,,,7,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Scots PGC College,Warwick,60,54,--,30,19,36,--,2,95%,100%,54,27,18,16,20,18,--,--,--,--,6,3,1,3,--,--,--,--,--,--,,,,,,,36,33,8,4,2,2,3,--,--,--,--,24,21,22,15,17,18,15,--,--,--,--,8,17,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,151,139,--,39,18,123,--,2,94%,97%,139,36,16,1,9,24,--,--,12,--,12,3,2,--,--,2,--,--,--,--,,,,,,,123,116,17,9,--,4,9,--,--,12,--,28,23,22,9,1,5,17,--,--,--,--,25,36,37,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,47,44,--,6,4,38,--,1,96%,86%,44,5,3,--,3,1,1,--,--,1,3,1,1,1,--,--,--,--,--,1,,,,,,,38,37,3,1,--,3,1,1,--,--,--,9,7,3,3,1,--,--,--,--,--,2,1,8,17,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Townsville,73,47,--,64,19,22,--,6,90%,100%,47,45,13,36,23,13,--,--,--,1,26,19,6,10,10,1,--,--,--,--,,,,,,,22,17,21,2,20,7,4,--,--,--,--,51,30,43,17,26,26,10,--,--,--,1,1,7,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,41,33,2,30,15,20,--,2,85%,93%,33,28,15,1,28,4,--,--,4,--,6,1,--,--,1,--,--,--,--,1,2,1,--,--,1,--,20,17,13,7,--,13,2,--,--,4,1,19,16,16,8,1,16,2,--,--,--,--,1,7,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,126,115,--,115,20,51,--,1,98%,97%,115,107,18,98,51,12,--,--,2,--,11,8,2,3,4,1,--,--,--,--,,,,,,,51,49,43,3,41,11,--,--,--,2,--,75,66,72,17,60,44,13,--,--,--,--,5,12,16,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,159,156,--,35,24,139,--,0,99%,98%,156,34,23,--,13,22,1,--,2,1,3,1,1,--,--,--,--,--,--,--,,,,,,,139,137,18,12,--,3,12,1,--,2,--,20,19,17,12,--,10,10,--,--,--,1,37,54,40,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba SHS - Wilsonton Campus,Wilsonton,87,61,--,68,22,30,--,2,97%,90%,61,45,15,26,29,5,--,--,--,--,26,23,7,11,11,--,--,--,--,--,,,,,,,30,26,14,4,2,11,--,--,--,--,--,57,35,54,18,35,29,5,--,--,--,--,4,10,11,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,209,186,--,143,50,121,--,1,96%,90%,186,129,47,96,58,29,--,--,4,3,23,14,3,14,2,--,--,--,--,--,,,,,,,121,112,58,12,29,35,7,--,--,4,1,88,74,85,38,81,25,22,--,--,--,2,22,37,32,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,9,--,9,1,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,9,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,11,1,--,4,3,--,--,7,36%,--,1,1,--,--,1,--,--,--,--,--,10,3,3,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,170,158,--,34,6,152,11,3,95%,99%,158,32,5,23,10,5,--,--,--,10,12,2,1,1,--,--,--,--,--,--,,,,,,,152,147,31,4,22,10,5,--,--,--,10,6,1,3,2,2,--,--,--,--,--,--,53,47,37,14,1,11,9,--,--,--,--,--,--,--,--,--,1,1,--,--,--,--,--,--,--,--,--,3,2,0,6
Townsville State High School,Railway Estate,99,75,--,67,13,44,--,3,91%,92%,75,52,11,24,43,6,1,--,--,1,24,15,2,5,11,--,--,--,--,--,,,,,,,44,35,19,4,8,11,--,--,--,--,--,55,40,48,9,21,43,6,1,--,--,1,9,7,11,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,63,60,--,27,1,63,--,0,97%,95%,60,26,1,10,18,--,--,--,--,--,3,1,--,1,--,--,--,--,--,--,,,,,,,63,60,27,1,11,18,--,--,--,--,--,,,,,,,,,,,,19,19,16,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,220,160,--,172,40,102,--,17,91%,100%,160,132,26,106,57,23,--,1,--,1,60,40,14,23,21,2,--,--,--,--,,,,,,,102,89,83,5,76,27,5,--,--,--,--,118,71,89,35,53,51,20,--,1,--,1,11,31,30,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College,Beenleigh,155,149,--,154,41,98,--,0,99%,94%,149,149,40,145,86,28,--,--,5,1,6,5,1,5,3,--,--,--,--,--,,,,,,,98,95,97,18,96,40,13,--,--,5,1,57,54,57,23,54,49,15,--,--,--,--,8,27,38,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,120,119,--,52,8,79,9,1,99%,97%,119,52,8,15,39,20,1,--,3,4,,,,,,,,,,,,,,,,,79,79,25,4,8,20,2,--,--,3,--,30,30,27,4,7,19,18,1,--,--,4,17,24,21,17,0,9,9,--,--,--,--,--,--,--,--,--,2,1,--,--,--,--,--,--,--,--,--,1,0,4,4
Tullawong State High School,Caboolture,155,121,--,132,25,59,--,1,95%,90%,121,106,22,76,95,16,--,--,6,1,34,26,3,13,22,1,--,--,1,--,,,,,,,59,46,38,11,18,29,5,--,--,7,--,96,75,94,14,71,88,12,--,--,--,1,7,11,15,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,92,67,1,50,15,45,--,8,87%,97%,67,37,10,18,18,3,1,1,--,1,24,12,5,8,3,1,--,--,--,--,1,1,--,1,--,--,45,41,13,3,1,10,1,1,1,--,1,46,26,36,12,25,11,3,--,--,--,--,10,12,16,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,67,66,--,50,10,34,--,0,100%,98%,66,49,10,2,22,23,26,1,1,3,1,1,--,--,1,--,--,--,--,--,,,,,,,34,34,21,4,2,9,9,11,--,1,--,33,32,29,6,--,14,14,15,1,--,3,7,6,15,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,190,140,--,156,29,72,--,10,93%,93%,140,119,22,53,90,30,--,1,39,4,50,37,7,19,28,3,--,--,4,--,,,,,,,72,68,52,5,22,33,12,--,1,36,2,118,72,104,24,50,85,21,--,--,7,2,13,13,23,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,266,208,5,180,19,132,--,11,91%,94%,208,146,17,89,110,19,21,--,3,1,53,32,2,23,18,1,--,--,--,--,5,2,--,2,--,--,132,117,63,6,32,41,6,13,--,3,--,129,91,115,13,80,87,14,8,--,--,1,16,35,39,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,217,187,--,180,54,101,--,0,99%,97%,187,152,49,72,116,78,33,7,7,7,30,28,5,21,12,5,--,3,1,3,,,,,,,101,93,64,14,22,36,21,4,1,5,1,116,94,116,40,71,92,62,29,9,3,9,30,39,29,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,209,167,3,179,74,80,--,15,92%,89%,167,153,64,92,120,60,--,--,1,3,39,23,9,9,15,3,--,--,--,--,3,3,1,3,1,--,80,75,72,23,44,50,23,--,--,1,--,126,92,104,50,57,85,40,--,--,--,3,5,17,23,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,22,21,--,15,6,13,--,1,95%,100%,21,15,6,2,10,3,1,--,--,--,,,,,,,,,,,,,,,,,13,13,7,5,--,4,1,1,--,--,--,9,8,8,1,2,6,2,--,--,--,--,1,4,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,161,153,--,20,2,147,--,1,96%,97%,153,19,1,4,13,2,--,--,2,2,8,1,1,--,--,1,--,--,--,--,,,,,,,147,140,11,2,1,7,3,--,--,2,2,14,13,9,--,3,6,--,--,--,--,--,40,40,34,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,175,140,3,129,41,75,--,7,93%,92%,140,106,30,59,72,25,--,--,--,5,32,22,11,9,9,3,--,--,--,2,3,1,--,--,1,--,75,67,43,9,11,25,15,--,--,--,3,97,73,85,32,57,56,13,--,--,--,4,9,14,20,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,223,173,--,132,45,125,--,3,97%,97%,173,89,28,56,24,22,16,--,5,--,50,43,17,28,13,4,1,--,--,--,,,,,,,125,113,38,4,14,1,11,16,--,5,--,98,60,94,41,70,36,15,1,--,--,--,23,28,42,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,186,160,4,144,18,106,--,2,98%,91%,160,122,14,73,111,10,--,--,--,2,22,18,4,9,15,--,--,--,--,--,4,4,--,4,2,--,106,98,66,4,26,58,2,--,--,--,--,76,62,74,14,56,68,8,--,--,--,2,21,22,36,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,125,104,--,69,17,89,--,3,96%,95%,104,53,15,20,31,22,--,--,--,1,21,16,2,7,9,1,--,--,--,--,,,,,,,89,81,37,8,7,23,11,--,--,--,--,36,23,32,9,20,17,12,--,--,--,1,21,30,24,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,31,8,--,26,9,10,--,5,84%,90%,8,8,3,7,4,--,--,--,--,--,23,18,6,16,6,--,--,--,--,--,,,,,,,10,5,10,--,9,2,--,--,--,--,--,21,3,16,9,14,8,--,--,--,--,--,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Inala,7,--,7,3,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,7,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,84,73,--,24,2,79,--,2,89%,95%,73,22,2,1,22,2,1,--,--,4,11,2,--,--,2,--,--,--,--,--,,,,,,,79,72,21,2,1,21,2,1,--,--,3,5,1,3,--,--,3,--,--,--,--,1,14,25,26,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,56,55,--,54,17,24,--,0,100%,93%,55,53,17,49,32,14,--,--,4,15,1,1,--,1,--,--,--,--,--,1,,,,,,,24,24,22,6,20,7,4,--,--,4,2,32,31,32,11,30,25,10,--,--,--,14,4,9,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,63,63,--,10,--,63,--,0,100%,98%,63,10,--,1,8,1,--,--,7,--,,,,,,,,,,,,,,,,,63,63,10,--,1,8,1,--,--,7,--,,,,,,,,,,,,20,16,18,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,12,11,--,7,2,5,--,0,92%,100%,11,7,2,--,7,--,--,--,--,--,,,,,,,,,,,,,,,,,5,4,2,--,--,2,--,--,--,--,--,7,7,5,2,--,5,--,--,--,--,--,0,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Townsville,131,97,--,81,28,59,--,12,85%,97%,97,66,24,16,52,22,--,--,--,--,34,15,4,5,10,--,--,--,--,1,,,,,,,59,50,25,12,2,17,7,--,--,--,--,72,47,56,16,19,45,15,--,--,--,1,6,11,17,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,146,115,3,97,35,57,--,6,94%,92%,115,75,27,60,54,20,--,--,13,--,28,19,8,13,7,4,--,--,--,--,3,3,--,3,--,--,57,53,17,7,5,7,7,--,--,12,--,86,62,77,28,68,54,17,--,--,1,--,7,10,16,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,1,1,--,1,1,--,--,0,100%,--,1,1,1,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,162,101,1,146,26,62,--,10,91%,98%,101,99,15,95,62,21,9,--,4,6,60,46,11,37,23,2,1,--,1,1,1,1,--,1,--,--,62,51,56,4,52,23,8,8,--,4,2,99,50,89,22,80,62,15,2,--,1,5,4,16,19,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,135,85,1,131,42,43,--,1,98%,96%,85,84,35,81,60,21,--,--,--,--,49,47,7,46,35,4,--,--,--,1,,,,,,,43,34,41,12,41,14,3,--,--,--,--,91,51,90,30,86,81,22,--,--,--,1,1,7,9,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,122,79,4,100,22,14,--,12,86%,100%,79,74,20,72,41,4,--,--,--,--,39,25,2,24,5,1,--,--,--,--,4,1,--,1,--,--,14,11,10,1,10,1,1,--,--,--,--,104,68,89,21,86,45,4,--,--,--,--,1,4,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,124,115,--,101,25,65,--,3,95%,96%,115,98,24,47,83,18,4,--,--,1,9,3,1,1,2,--,--,--,--,--,,,,,,,65,60,45,8,14,35,4,4,--,--,--,59,55,56,17,34,50,14,--,--,--,1,9,13,17,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,143,139,--,78,10,87,--,0,99%,96%,139,75,9,1,6,66,4,--,2,--,4,3,1,--,--,2,--,--,--,--,,,,,,,87,85,28,2,1,4,21,3,--,2,--,56,54,50,8,--,2,47,1,--,--,--,12,35,34,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,136,114,3,79,16,48,--,8,93%,92%,114,67,14,25,49,13,--,--,2,--,19,10,2,4,7,--,--,--,--,--,3,2,--,1,--,1,48,45,25,5,12,16,2,--,--,2,--,85,69,52,11,17,40,11,--,--,--,--,5,11,19,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,113,104,--,106,16,10,--,2,98%,99%,104,99,15,81,75,18,--,--,4,2,9,7,1,6,3,--,--,--,--,--,,,,,,,10,10,8,2,7,6,1,--,--,--,--,103,94,98,14,80,72,17,--,--,4,2,3,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
