School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Mackenzie State Special School,Mackenzie,12,--,11,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanda State High School,Malanda,52,49,1,38,4,23,--,0,100%,94%,49,35,4,24,27,3,--,--,--,--,2,2,--,2,--,--,--,--,--,--,1,1,--,1,--,--,23,21,9,--,2,7,--,--,--,--,--,28,28,28,4,24,20,3,--,--,--,--,9,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maleny State High School,Maleny,117,115,1,80,16,63,--,0,100%,98%,115,78,15,40,64,16,1,--,1,--,1,1,1,1,1,--,--,--,--,--,1,1,--,1,1,--,63,63,29,6,11,17,5,--,--,1,--,53,52,50,10,30,48,11,1,--,--,--,12,22,20,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mansfield State High School,Mansfield,351,346,--,47,15,312,--,2,99%,98%,346,45,14,3,33,9,2,1,5,1,5,2,1,--,2,--,--,--,--,--,,,,,,,312,311,19,5,2,13,3,--,1,5,1,39,35,28,10,1,22,6,2,--,--,--,90,94,79,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareeba State High School,Mareeba,106,101,1,76,14,33,--,0,100%,97%,101,71,13,24,50,5,--,--,--,1,4,4,1,--,4,--,--,--,--,--,1,1,--,1,--,--,33,33,17,2,14,6,--,--,--,--,1,72,68,58,12,10,48,5,--,--,--,--,9,10,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,218,211,--,64,14,165,--,0,99%,99%,211,59,12,17,35,35,--,--,--,1,7,5,2,2,4,1,--,--,--,--,,,,,,,165,163,14,1,--,7,6,--,--,--,--,53,48,50,13,19,32,30,--,--,--,1,50,58,34,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,81,74,--,51,17,38,--,3,96%,93%,74,47,15,41,16,10,--,--,--,--,7,4,2,3,--,--,--,--,--,--,,,,,,,38,38,20,2,20,2,3,--,--,--,--,43,36,31,15,24,14,7,--,--,--,--,3,10,15,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,189,186,3,189,25,83,--,0,100%,99%,186,186,25,94,186,75,--,4,4,5,,,,,,,,,,,3,3,--,--,3,--,83,83,83,4,15,83,6,--,1,1,1,103,103,103,21,79,103,69,--,3,3,4,14,23,28,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,285,284,1,261,49,62,--,0,100%,99%,284,260,49,61,223,109,2,--,1,1,,,,,,,,,,,1,1,--,1,1,--,62,62,41,7,2,14,29,--,--,1,--,222,222,219,42,59,209,80,2,--,--,1,7,8,18,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,90,90,--,48,6,54,--,0,100%,95%,90,48,6,2,15,42,1,7,1,9,,,,,,,,,,,,,,,,,54,54,13,--,1,4,9,--,3,1,3,36,36,35,6,1,11,33,1,4,--,6,12,16,19,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,6,--,5,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,117,117,--,117,8,33,--,0,100%,97%,117,117,8,109,88,4,--,22,--,22,,,,,,,,,,,,,,,,,33,33,33,--,33,11,--,--,7,--,7,84,84,84,8,76,77,4,--,15,--,15,1,6,13,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,210,198,--,115,43,114,--,6,97%,96%,198,109,40,47,51,48,3,10,19,11,12,6,3,2,3,1,--,1,--,2,,,,,,,114,114,43,16,26,11,11,--,1,19,1,96,84,72,27,23,43,38,3,10,--,12,15,45,45,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,138,135,--,13,2,137,--,0,98%,99%,135,13,2,2,11,1,--,--,4,--,,,,,,,,,,,,,,,,,137,134,13,2,2,11,1,--,--,4,--,,,,,,,,,,,,58,47,28,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,190,190,--,190,23,71,--,0,100%,92%,190,190,23,79,188,57,1,--,6,--,,,,,,,,,,,,,,,,,71,71,71,2,20,69,8,1,--,4,--,119,119,119,21,59,119,49,--,--,2,--,7,20,25,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,161,158,3,131,52,42,--,0,100%,96%,158,128,50,39,82,43,--,2,17,2,,,,,,,,,,,3,3,2,2,2,--,42,42,12,7,1,2,7,--,--,17,--,116,116,116,43,38,80,36,--,2,--,2,13,14,11,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,158,156,2,117,52,46,--,0,99%,97%,156,117,52,12,85,47,--,17,9,19,,,,,,,,,,,,,,,,,46,46,21,2,1,19,3,--,--,8,--,110,110,96,50,11,66,44,--,17,1,19,7,20,13,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,19,16,3,17,3,5,--,0,95%,100%,16,15,3,7,15,2,--,--,--,--,,,,,,,,,,,3,2,--,--,2,--,5,5,5,--,1,5,--,--,--,--,--,11,11,10,3,6,10,2,--,--,--,--,0,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,26,25,1,25,7,14,--,0,96%,100%,25,25,7,24,15,6,--,--,2,--,,,,,,,,,,,,,,,,,14,14,14,3,14,7,3,--,--,1,--,11,11,11,4,10,8,3,--,--,1,--,3,6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,135,133,--,129,10,42,--,1,99%,91%,133,128,9,19,125,7,--,--,2,3,2,1,1,--,--,--,--,--,--,--,,,,,,,42,42,41,--,9,41,--,--,--,1,--,93,91,88,10,10,84,7,--,--,1,3,5,12,14,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,10,--,10,5,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,10,5,--,5,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,50,48,1,36,7,16,--,1,98%,90%,48,35,7,3,31,10,--,--,1,--,,,,,,,,,,,1,1,--,1,--,--,16,16,3,1,--,2,2,--,--,1,--,33,32,32,6,3,29,8,--,--,--,--,2,6,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Montessori International College,Forest Glen,3,3,--,3,1,--,--,0,100%,--,3,3,1,1,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,30,28,1,17,10,14,--,0,93%,100%,28,17,10,9,11,3,--,--,--,--,,,,,,,,,,,,,,,,,14,13,3,1,2,1,--,--,--,--,--,15,15,14,9,7,10,3,--,--,--,--,3,5,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,96,94,2,94,31,27,--,0,98%,97%,94,94,31,34,94,29,--,--,--,--,,,,,,,,,,,,,,,,,27,27,27,8,2,27,10,--,--,--,--,67,67,67,23,32,67,19,--,--,--,--,5,2,12,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,233,231,2,180,17,56,--,0,100%,99%,231,178,17,114,141,61,--,--,--,1,,,,,,,,,,,2,2,--,1,1,--,56,56,18,2,8,8,5,--,--,--,--,175,175,160,15,106,133,56,--,--,--,1,8,11,17,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,24,24,--,7,3,22,--,0,100%,95%,24,7,3,--,1,4,--,--,--,--,,,,,,,,,,,,,,,,,22,22,7,3,--,1,4,--,--,--,--,,,,,,,,,,,,4,4,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,117,117,--,19,11,105,--,0,100%,100%,117,19,11,1,9,11,1,--,1,--,,,,,,,,,,,,,,,,,105,105,9,8,1,2,6,--,--,1,--,12,12,10,3,--,7,5,1,--,--,--,36,30,26,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,96,93,2,78,12,48,--,0,98%,100%,93,77,11,--,74,36,--,--,--,--,1,1,1,--,1,--,--,--,--,--,,,,,,,48,48,35,2,--,35,10,--,--,--,--,46,45,43,10,--,40,26,--,--,--,--,4,17,16,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,136,130,2,45,6,86,--,3,96%,97%,130,44,5,--,36,24,3,--,1,5,4,1,1,--,--,--,--,--,--,--,,,,,,,86,86,4,1,--,1,3,--,--,1,--,48,44,41,5,--,35,21,3,--,--,5,15,32,25,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,178,178,--,175,15,108,--,0,100%,100%,178,175,15,171,64,40,--,--,4,3,,,,,,,,,,,,,,,,,108,108,105,6,103,17,17,--,--,4,--,70,70,70,9,68,47,23,--,--,--,3,21,41,34,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,31,29,2,31,4,3,--,0,100%,100%,29,29,3,2,28,1,--,--,--,--,,,,,,,,,,,2,2,1,1,2,--,3,3,3,--,--,3,--,--,--,--,--,26,26,26,3,2,25,1,--,--,--,--,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,30,29,--,22,--,3,--,0,100%,88%,29,21,--,8,17,--,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,3,3,1,--,--,1,--,--,--,--,--,27,26,21,--,9,16,--,--,--,--,--,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,304,293,--,194,36,144,28,3,99%,97%,293,186,34,125,109,56,1,--,4,1,11,8,2,3,7,--,--,--,--,--,,,,,,,144,144,59,13,37,24,9,--,--,4,--,126,119,118,23,90,76,47,1,--,--,1,16,51,54,20,3,28,27,12,--,--,12,--,--,--,--,--,6,3,5,--,1,4,--,--,--,--,--,1,4,11,12
Moura State High School,Moura,25,25,--,25,10,5,--,0,100%,33%,25,25,10,14,25,6,--,--,--,--,,,,,,,,,,,,,,,,,5,5,5,--,3,5,--,--,--,--,--,20,20,20,10,11,20,6,--,--,--,--,0,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,2,--,2,1,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,2,1,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,149,146,2,101,22,77,--,1,99%,99%,146,99,20,19,30,81,12,--,--,2,,,,,,,,,,,2,2,2,--,2,--,77,77,31,4,--,--,25,4,--,--,--,70,69,68,16,19,30,56,8,--,--,2,13,28,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,50,42,--,48,18,--,--,1,98%,50%,42,41,14,6,41,10,--,--,--,--,8,7,4,3,7,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,151,151,--,31,4,122,--,0,100%,99%,151,31,4,--,12,28,--,5,--,5,,,,,,,,,,,,,,,,,122,122,3,--,--,2,1,--,--,--,--,29,29,28,4,--,10,27,--,5,--,5,42,51,26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,15,--,14,1,--,--,--,1,7%,--,,,,,,,,,,,,,,,,,,,,,14,1,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,106,103,--,79,22,81,--,1,99%,99%,103,77,22,17,20,66,1,--,1,1,3,2,--,--,1,1,--,--,--,--,,,,,,,81,81,58,12,9,8,49,1,--,1,--,25,22,21,10,8,13,18,--,--,--,1,21,21,18,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,55,54,1,42,13,16,--,0,100%,92%,54,41,13,--,34,4,--,--,--,1,,,,,,,,,,,1,1,--,--,1,--,16,16,5,3,--,1,2,--,--,--,--,38,38,36,10,--,33,2,--,--,--,1,1,4,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Murrumba State Secondary College,Murrumba Downs,165,165,--,128,11,54,--,0,100%,98%,165,128,11,73,108,75,1,--,2,1,,,,,,,,,,,,,,,,,54,54,24,1,17,8,8,1,--,2,--,111,111,104,10,56,100,67,--,--,--,1,6,24,18,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,40,38,--,34,9,23,--,1,98%,95%,38,33,9,7,5,10,1,15,2,18,2,1,--,--,--,1,--,--,--,--,,,,,,,23,23,20,4,2,2,4,1,14,2,15,17,15,14,5,5,3,7,--,1,--,3,1,4,9,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,116,104,--,47,25,82,--,2,97%,95%,104,39,19,20,27,7,--,--,1,1,12,8,6,4,1,--,1,--,--,--,,,,,,,82,78,16,6,2,9,2,--,--,1,--,34,26,31,19,22,19,5,1,--,--,1,19,22,27,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,6,--,6,1,--,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,6,1,--,1,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,151,145,5,118,44,49,--,0,99%,91%,145,113,40,90,76,25,--,--,5,--,1,1,1,1,1,--,--,--,--,--,5,4,3,4,4,--,49,49,23,3,19,10,3,--,--,5,--,97,96,91,38,72,67,22,--,--,--,--,9,21,10,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,69,63,6,69,12,24,--,0,100%,100%,63,63,8,63,30,5,--,--,1,--,,,,,,,,,,,6,6,4,6,1,--,24,24,24,2,24,4,3,--,--,1,--,39,39,39,6,39,26,2,--,--,--,--,4,10,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,360,360,--,345,39,142,--,0,100%,94%,360,345,39,333,154,106,2,15,--,16,,,,,,,,,,,,,,,,,142,142,128,1,126,13,24,--,5,--,5,218,218,217,38,207,141,82,2,10,--,11,35,49,34,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,144,144,--,112,33,51,--,0,100%,91%,144,112,33,62,73,19,--,--,13,2,,,,,,,,,,,,,,,,,51,51,19,2,13,7,2,--,--,13,--,93,93,93,31,49,66,17,--,--,--,2,9,9,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,13,12,--,1,--,12,--,1,92%,100%,12,1,--,--,1,--,--,--,1,--,,,,,,,,,,,,,,,,,12,12,1,--,--,1,--,--,--,1,--,,,,,,,,,,,,2,2,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,193,190,3,144,23,91,--,0,100%,91%,190,141,23,39,121,39,1,2,--,3,,,,,,,,,,,3,3,--,3,--,--,91,91,42,3,17,23,11,--,1,--,1,99,99,99,20,22,98,28,1,1,--,2,8,25,33,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,27,10,--,13,--,--,--,14,48%,--,10,10,--,9,6,--,--,--,--,--,17,3,--,2,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Pengari Steiner School,Doonan,9,8,--,1,1,7,--,0,89%,100%,8,1,1,--,--,1,--,--,--,--,,,,,,,,,,,,,,,,,7,6,1,1,--,--,1,--,--,--,--,,,,,,,,,,,,0,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,250,250,--,213,26,123,--,0,100%,98%,250,213,26,161,100,104,5,--,2,1,,,,,,,,,,,,,,,,,123,123,91,8,72,17,36,--,--,2,--,127,127,122,18,89,83,68,5,--,--,1,19,51,35,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Frenchville,141,135,5,113,13,26,--,0,99%,95%,135,108,9,61,85,17,--,--,--,--,1,1,--,1,1,--,--,--,--,--,5,4,4,1,3,1,26,26,12,--,10,7,--,--,--,--,--,110,109,97,9,52,79,17,--,--,--,--,5,5,7,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,95,94,1,74,3,29,--,0,99%,100%,94,74,3,25,63,13,--,--,1,23,,,,,,,,,,,,,,,,,29,29,12,1,4,9,2,--,--,1,7,65,65,62,2,21,54,11,--,--,--,16,3,5,7,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,18,14,4,18,--,--,--,0,100%,--,14,14,--,10,9,5,--,--,--,--,,,,,,,,,,,4,4,--,4,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,47,47,--,25,2,35,--,0,100%,96%,47,25,2,5,20,10,--,--,3,--,,,,,,,,,,,,,,,,,35,35,13,2,2,11,3,--,--,3,--,12,12,12,--,3,9,7,--,--,--,--,9,5,15,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,103,97,--,38,10,88,--,1,99%,98%,97,33,8,6,5,23,1,--,--,--,6,5,2,4,--,1,--,--,--,--,,,,,,,88,87,25,6,5,3,15,1,--,--,--,15,10,13,4,5,2,9,--,--,--,--,29,32,22,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,4,--,3,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,95,91,1,84,49,23,--,1,99%,94%,91,81,46,56,47,23,--,--,4,4,3,2,2,--,--,--,--,--,--,--,1,1,1,1,1,--,23,23,15,10,10,2,7,--,--,3,--,71,68,68,38,46,45,16,--,--,1,4,2,7,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormeau Woods State High School,Ormeau,152,151,1,151,18,50,--,0,100%,91%,151,150,17,147,55,27,7,--,12,1,,,,,,,,,,,1,1,1,--,1,--,50,50,49,--,48,2,4,--,--,12,--,101,101,101,17,99,53,23,7,--,--,1,4,15,12,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,126,124,--,--,--,123,--,0,98%,99%,124,--,--,--,--,--,--,--,3,--,,,,,,,,,,,,,,,,,123,121,--,--,--,--,--,--,--,3,--,,,,,,,,,,,,42,46,29,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,42,42,--,18,7,29,--,0,100%,96%,42,18,7,--,14,4,--,--,1,--,,,,,,,,,,,,,,,,,29,29,9,3,--,7,2,--,--,1,--,13,13,9,4,--,7,2,--,--,--,--,3,7,8,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,38,37,--,33,4,22,--,0,100%,97%,37,32,4,23,6,20,--,--,1,1,1,1,--,1,--,--,--,--,--,--,,,,,,,22,22,17,3,15,1,5,--,--,1,--,16,15,16,1,9,5,15,--,--,--,1,4,6,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,80,79,--,46,6,62,--,0,99%,98%,79,46,6,11,31,16,2,2,1,2,,,,,,,,,,,,,,,,,62,61,28,6,1,13,12,2,--,1,--,18,18,18,--,10,18,4,--,2,--,2,18,15,19,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,205,199,6,186,72,65,--,0,100%,100%,199,180,69,111,90,79,12,8,21,11,,,,,,,,,,,6,6,3,1,6,--,65,65,49,9,30,17,15,3,2,19,2,134,134,131,60,81,73,64,9,6,2,9,8,16,25,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,173,173,--,64,4,121,--,0,100%,99%,173,64,4,9,8,48,6,23,1,23,,,,,,,,,,,,,,,,,121,121,13,--,--,--,10,2,7,1,7,52,52,51,4,9,8,38,4,16,--,16,30,43,35,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,406,406,--,259,124,161,--,0,100%,98%,406,259,124,30,86,149,37,61,40,63,,,,,,,,,,,,,,,,,161,161,54,34,--,9,31,3,16,35,16,245,245,205,90,30,77,118,34,45,5,47,31,61,55,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,137,137,--,123,15,31,--,0,100%,98%,137,123,15,27,116,23,--,--,4,--,,,,,,,,,,,,,,,,,31,31,30,1,1,29,1,--,--,3,--,106,106,93,14,26,87,22,--,--,1,--,4,10,8,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,32,32,--,18,6,24,--,0,100%,100%,32,18,6,7,11,5,1,--,--,--,,,,,,,,,,,,,,,,,24,24,10,4,2,4,5,1,--,--,--,8,8,8,2,5,7,--,--,--,--,--,2,8,9,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,44,44,--,10,5,31,--,0,100%,96%,44,10,5,1,5,3,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,10,5,1,5,3,--,--,--,1,8,12,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,8,7,--,1,1,6,--,1,88%,75%,7,1,1,--,--,1,--,--,1,--,,,,,,,,,,,,,,,,,6,6,--,--,--,--,--,--,--,1,--,2,1,1,1,--,--,1,--,--,--,--,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,263,258,4,259,21,191,--,1,100%,97%,258,255,18,32,255,16,--,--,--,4,,,,,,,,,,,4,4,3,--,4,--,191,191,188,11,14,188,8,--,--,--,3,68,67,67,7,18,67,8,--,--,--,1,33,62,48,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpama State Secondary College,Pimpama,122,122,--,73,23,55,--,0,100%,94%,122,73,23,26,63,15,2,--,--,--,,,,,,,,,,,,,,,,,55,55,13,4,2,9,3,--,--,--,--,67,67,60,19,24,54,12,2,--,--,--,7,8,17,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,9,--,9,4,--,--,--,0,44%,--,,,,,,,,,,,,,,,,,,,,,9,4,--,--,4,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,189,176,7,175,29,78,--,0,99%,99%,176,163,22,136,113,15,6,1,2,3,6,6,3,5,6,--,--,--,--,--,7,6,4,4,2,--,78,78,67,5,60,23,5,2,--,2,1,104,98,102,20,81,96,10,4,1,--,2,10,24,24,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove,110,105,4,101,5,29,--,0,98%,96%,105,98,5,28,98,7,--,--,1,--,1,1,--,--,1,--,--,--,--,--,4,2,--,2,2,--,29,29,26,1,3,26,--,--,--,--,--,77,76,73,4,25,73,7,--,--,1,--,6,8,13,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,71,71,--,62,23,32,--,0,100%,100%,71,62,23,41,43,18,--,--,--,--,,,,,,,,,,,,,,,,,32,32,26,2,15,22,4,--,--,--,--,39,39,36,21,26,21,14,--,--,--,--,4,6,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince of Peace Lutheran College,Everton Hills,46,42,2,10,2,41,--,0,98%,92%,42,7,1,--,3,4,--,--,1,--,2,1,--,--,1,--,--,--,--,--,2,2,1,--,2,--,41,40,6,1,--,3,3,--,--,1,--,3,2,2,--,--,1,1,--,--,--,--,8,17,11,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,136,135,1,86,9,57,--,0,100%,100%,135,85,9,36,58,17,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,57,57,25,2,13,11,4,--,--,--,--,78,78,60,7,23,47,13,--,--,--,--,10,21,17,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,139,138,--,139,--,--,134,0,100%,98%,138,138,--,1,138,36,--,--,35,--,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,134,134,--,1,134,35,--,--,35,--,5,4,5,--,--,5,1,--,--,--,--,21,33,59,21
