School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
St Joseph's College  Toowoomba,Toowoomba,85,74,2,39,12,55,--,0,96%,92%,74,31,8,19,17,9,--,--,3,--,9,6,2,2,5,--,--,--,--,--,2,2,2,1,2,--,55,51,10,4,3,4,2,--,--,3,--,28,23,27,6,18,18,7,--,--,--,--,8,18,16,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,168,166,--,85,5,97,--,0,99%,100%,166,84,5,39,41,36,3,40,--,40,2,1,--,1,1,--,--,--,--,--,,,,,,,97,96,15,1,3,--,3,--,8,--,8,71,70,70,4,37,42,33,3,32,--,32,22,36,24,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,13,11,1,7,7,5,--,0,100%,100%,11,5,5,--,--,3,--,--,--,--,1,1,1,--,--,--,--,--,--,--,1,1,1,--,--,1,5,5,1,1,--,--,1,--,--,--,--,7,6,5,5,--,--,2,--,--,--,--,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,192,188,1,44,16,152,--,1,98%,99%,188,44,16,23,34,21,2,1,3,2,,,,,,,,,,,,,,,,,152,150,8,2,3,--,3,2,--,3,--,39,38,36,14,20,34,18,--,1,--,2,33,47,43,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,35,34,--,8,1,28,--,0,100%,96%,34,7,--,--,3,4,--,--,2,--,1,1,1,--,--,--,--,--,--,--,,,,,,,28,28,3,--,--,--,3,--,--,2,--,7,6,5,1,--,3,1,--,--,--,--,10,11,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,80,79,--,40,5,58,--,1,99%,98%,79,40,5,15,19,23,--,--,2,--,,,,,,,,,,,,,,,,,58,58,22,--,11,3,15,--,--,1,--,22,21,18,5,4,16,8,--,--,1,--,5,22,21,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,74,74,--,35,2,61,--,0,100%,99%,74,35,2,--,2,4,--,34,3,35,,,,,,,,,,,,,,,,,61,61,22,--,--,1,1,--,21,3,22,13,13,13,2,--,1,3,--,13,--,13,21,21,14,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,59,56,--,24,6,33,--,0,100%,100%,56,21,6,9,16,8,1,--,--,--,3,3,--,2,2,--,--,--,--,--,,,,,,,33,33,3,--,--,3,3,--,--,--,--,26,23,21,6,11,15,5,1,--,--,--,5,9,17,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,57,56,1,45,13,26,--,0,100%,92%,56,44,12,30,21,26,2,--,5,--,,,,,,,,,,,1,1,1,1,1,--,26,26,14,1,12,3,4,--,--,5,--,30,30,30,11,18,18,22,2,--,--,--,4,7,5,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,31,30,--,17,5,14,--,0,97%,100%,30,17,5,2,9,7,3,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,5,2,9,7,3,--,1,--,5,5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,84,83,1,40,20,36,--,0,99%,100%,83,40,20,4,33,28,--,--,--,--,,,,,,,,,,,,,,,,,36,36,5,2,1,3,2,--,--,--,--,47,47,35,18,3,30,26,--,--,--,--,7,12,12,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,94,88,--,48,19,50,--,2,98%,96%,88,44,19,4,24,20,6,1,13,2,6,4,--,2,2,1,--,--,--,--,,,,,,,50,49,13,5,1,8,5,--,--,13,--,44,39,35,14,5,18,16,6,1,--,2,5,13,14,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,90,87,1,28,1,77,--,2,98%,97%,87,27,--,--,26,19,--,--,1,--,,,,,,,,,,,1,1,1,--,1,--,77,77,20,--,--,19,13,--,--,1,--,12,10,7,--,--,7,6,--,--,--,--,15,24,22,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College,Gympie,47,41,--,26,13,33,--,1,96%,91%,41,22,12,6,12,9,2,--,--,--,6,4,1,--,2,1,1,--,--,--,,,,,,,33,31,14,8,--,5,6,3,--,--,--,14,10,12,5,6,9,4,--,--,--,--,6,6,11,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College Townsville,Townsville,33,31,--,15,5,18,--,2,94%,92%,31,15,5,--,13,12,--,--,--,--,,,,,,,,,,,,,,,,,18,18,3,1,--,2,--,--,--,--,--,15,13,12,4,--,11,12,--,--,--,--,4,5,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,103,98,--,47,3,77,--,0,97%,99%,98,45,3,13,17,32,3,--,2,--,5,2,--,2,2,--,--,--,--,--,,,,,,,77,74,22,--,3,3,17,--,--,2,--,26,24,25,3,12,16,15,3,--,--,--,20,26,24,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,173,155,3,68,5,134,--,1,93%,91%,155,62,3,7,35,33,--,--,--,--,15,6,2,1,3,2,--,--,--,--,,,,,,,134,125,33,--,--,9,27,--,--,--,--,36,30,35,5,8,29,8,--,--,--,--,10,43,37,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,81,78,1,20,3,72,--,1,96%,99%,78,20,3,3,2,15,--,--,2,--,,,,,,,,,,,,,,,,,72,71,15,1,--,2,12,--,--,2,--,8,7,5,2,3,--,3,--,--,--,--,19,24,18,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,86,83,1,51,10,24,--,0,99%,100%,83,49,9,14,37,17,1,--,1,--,2,2,1,--,1,--,--,--,--,--,,,,,,,24,24,4,--,1,2,--,1,--,--,--,61,59,47,10,13,36,17,--,--,1,--,3,7,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,176,165,--,39,1,110,43,2,99%,100%,165,35,--,17,15,--,--,16,4,17,11,4,1,2,1,1,--,1,--,3,,,,,,,110,110,19,--,10,9,--,--,6,4,7,23,17,18,1,8,6,1,--,11,--,13,41,39,28,2,0,43,38,2,--,1,1,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,2,12,16,13
St Peters Lutheran College Springfield,Springfield Central,21,21,--,--,--,21,--,0,100%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,5,3,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Philomena School,Park Ridge,14,14,--,3,1,14,--,0,100%,100%,14,3,1,--,1,2,--,--,--,--,,,,,,,,,,,,,,,,,14,14,3,1,--,1,2,--,--,--,--,,,,,,,,,,,,4,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Rita's College,Clayfield,139,139,--,38,6,105,--,0,100%,100%,139,38,6,1,9,38,6,9,1,8,,,,,,,,,,,,,,,,,105,105,4,2,--,--,4,--,--,1,--,34,34,34,4,1,9,34,6,9,--,8,40,46,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,13,11,2,8,6,9,--,0,100%,100%,11,6,4,--,4,3,--,--,1,--,,,,,,,,,,,2,2,2,--,2,--,9,9,4,3,--,2,2,--,--,1,--,2,2,2,1,--,2,1,--,--,--,--,0,5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,59,57,1,23,3,32,--,0,98%,96%,57,22,2,6,19,1,--,--,1,--,1,1,1,1,1,--,--,--,--,--,,,,,,,32,32,4,--,--,3,1,--,--,--,--,26,25,19,3,7,17,--,--,--,1,--,11,9,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,113,110,--,62,8,74,--,0,98%,92%,110,61,7,8,30,43,3,4,4,4,3,1,1,1,--,--,--,--,--,--,,,,,,,74,72,25,3,--,10,17,2,--,4,--,39,38,37,5,9,20,26,1,4,--,4,6,24,28,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,17,16,--,17,1,1,--,0,100%,--,16,16,--,--,16,5,--,--,--,--,1,1,1,--,1,--,--,--,--,--,,,,,,,1,1,1,--,--,1,1,--,--,--,--,16,15,16,1,--,16,4,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,113,107,--,58,7,61,--,1,97%,97%,107,55,7,6,48,52,1,--,--,1,6,3,--,--,3,2,--,--,--,1,,,,,,,61,59,9,1,--,3,8,--,--,--,--,52,48,49,6,6,48,46,1,--,--,2,7,17,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,34,32,--,23,5,19,--,1,97%,91%,32,22,4,10,8,13,--,--,1,--,2,1,1,--,1,--,--,--,--,--,,,,,,,19,19,10,1,8,3,4,--,--,1,--,15,13,13,4,2,6,9,--,--,--,--,3,4,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,77,77,--,30,8,58,--,0,100%,100%,77,30,8,2,24,22,--,--,10,--,,,,,,,,,,,,,,,,,58,58,13,2,2,10,10,--,--,10,--,19,19,17,6,--,14,12,--,--,--,--,11,19,15,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,20,13,4,8,1,10,--,1,85%,89%,13,4,1,1,4,1,--,--,--,--,3,1,--,--,--,1,--,--,--,--,4,3,--,--,2,2,10,9,2,1,1,2,--,--,--,--,--,6,4,3,--,--,2,2,--,--,--,--,1,4,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,101,96,4,57,22,39,--,0,96%,97%,96,56,21,53,55,2,--,--,1,--,1,1,1,1,1,--,--,--,--,--,,,,,,,39,39,3,1,1,2,--,--,--,1,--,58,57,54,21,53,54,2,--,--,--,--,13,10,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,109,108,1,96,5,55,--,0,99%,97%,108,96,5,48,80,34,1,--,14,--,,,,,,,,,,,,,,,,,55,55,44,--,12,35,7,--,--,12,--,53,53,52,5,36,45,27,1,--,2,--,6,17,19,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,78,78,--,42,4,61,--,0,100%,99%,78,42,4,1,5,9,--,38,22,38,,,,,,,,,,,,,,,,,61,61,26,--,1,--,2,--,23,22,23,17,17,16,4,--,5,7,--,15,--,15,17,23,18,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,55,51,1,23,8,26,--,3,95%,96%,51,22,7,2,9,11,1,--,1,--,,,,,,,,,,,1,1,1,--,1,1,26,26,6,1,1,2,2,1,--,1,--,28,25,16,6,1,7,9,--,--,--,--,2,11,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,77,76,1,68,34,10,--,0,99%,95%,76,68,34,19,57,25,--,--,--,--,,,,,,,,,,,,,,,,,10,10,9,2,2,8,1,--,--,--,--,66,66,59,32,17,49,24,--,--,--,--,2,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,145,143,2,68,21,73,--,0,100%,95%,143,66,21,11,42,24,--,1,2,1,,,,,,,,,,,2,2,--,2,--,1,73,73,20,7,2,13,8,--,1,2,1,70,70,46,14,9,29,16,--,--,--,--,14,22,27,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,90,90,--,39,4,66,--,0,100%,97%,90,39,4,--,10,8,--,30,--,31,,,,,,,,,,,,,,,,,66,66,15,1,--,7,4,--,7,--,8,24,24,24,3,--,3,4,--,23,--,23,29,18,9,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,60,58,--,46,9,3,--,2,97%,89%,58,46,9,15,38,4,3,1,--,1,,,,,,,,,,,,,,,,,3,3,1,--,1,1,--,--,--,--,--,57,55,45,9,14,37,4,3,1,--,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College - Thursday Island Secondary,Thursday Island,47,46,1,41,3,17,--,0,98%,87%,46,41,3,1,41,5,--,--,--,--,,,,,,,,,,,,,,,,,17,17,17,1,1,17,4,--,--,--,--,29,29,24,2,--,24,1,--,--,--,--,0,3,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,24,20,--,12,5,19,--,1,88%,100%,20,11,4,1,7,2,--,--,1,--,4,1,1,--,--,1,--,--,--,--,,,,,,,19,16,9,4,1,4,3,--,--,1,--,5,4,3,1,--,3,--,--,--,--,--,0,7,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,97,96,--,93,23,29,--,0,100%,100%,96,92,22,5,42,73,4,45,9,45,1,1,1,--,--,1,--,1,--,1,,,,,,,29,29,25,2,--,7,24,--,--,5,--,68,67,68,21,5,35,50,4,46,4,46,16,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,105,105,--,96,13,30,--,0,100%,100%,105,96,13,63,87,25,--,--,2,--,,,,,,,,,,,,,,,,,30,30,21,--,16,15,3,--,--,1,--,75,75,75,13,47,72,22,--,--,1,--,5,8,11,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,7,7,--,7,3,--,--,0,100%,--,7,7,3,7,6,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,80,79,--,80,41,--,--,0,100%,100%,79,79,41,6,79,8,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,135,131,--,69,16,65,--,2,99%,96%,131,67,14,3,43,27,--,--,2,--,4,2,2,--,1,--,--,--,--,--,,,,,,,65,65,16,1,1,--,16,--,--,2,--,70,66,53,15,2,44,11,--,--,--,--,8,25,28,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,64,64,--,40,9,39,--,0,100%,97%,64,40,9,--,29,23,--,10,--,10,,,,,,,,,,,,,,,,,39,39,17,1,--,13,10,--,3,--,3,25,25,23,8,--,16,13,--,7,--,7,8,11,11,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,7,--,--,2,--,--,--,5,29%,--,,,,,,,,,,,7,2,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,140,140,--,60,8,94,--,0,100%,96%,140,60,8,12,46,26,1,3,3,5,,,,,,,,,,,,,,,,,94,94,17,2,--,9,8,--,3,3,3,46,46,43,6,12,37,18,1,--,--,2,33,36,23,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,73,72,--,69,28,52,--,0,100%,96%,72,68,27,62,6,35,--,--,10,--,1,1,1,1,--,1,--,--,--,--,,,,,,,52,52,50,14,49,--,19,--,--,10,--,21,20,19,14,14,6,17,--,--,--,--,14,17,19,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,20,12,--,4,2,17,--,2,65%,83%,12,3,2,2,1,1,--,--,--,--,8,1,--,1,--,--,--,--,--,--,,,,,,,17,12,3,2,2,1,1,--,--,--,--,3,0,1,--,1,--,--,--,--,--,--,1,4,5,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lakes College,North Lakes,22,22,--,5,2,21,--,0,100%,100%,22,5,2,1,--,2,2,--,--,--,,,,,,,,,,,,,,,,,21,21,4,1,--,--,2,2,--,--,--,1,1,1,1,1,--,--,--,--,--,--,7,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,135,135,--,129,11,95,--,0,100%,96%,135,129,11,122,55,49,--,--,3,--,,,,,,,,,,,,,,,,,95,95,89,2,86,22,19,--,--,3,--,40,40,40,9,36,33,30,--,--,--,--,30,30,28,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,161,156,--,88,14,104,--,1,98%,97%,156,86,14,4,16,11,--,69,4,72,5,2,--,--,1,1,--,1,--,1,,,,,,,104,102,36,6,--,10,5,--,25,3,27,57,54,52,8,4,7,7,--,45,1,46,30,32,31,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,46,45,--,39,8,26,--,0,100%,97%,45,38,8,--,32,10,1,13,3,13,1,1,--,--,1,--,--,--,--,--,,,,,,,26,26,19,2,--,18,4,--,3,3,3,20,19,20,6,--,15,6,1,10,--,10,8,12,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,74,73,1,73,2,10,--,0,100%,100%,73,72,2,68,62,24,--,--,--,--,,,,,,,,,,,1,1,--,1,1,--,10,10,9,--,7,3,1,--,--,--,--,63,63,63,2,61,59,23,--,--,--,--,0,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,28,28,--,26,13,6,--,0,100%,100%,28,26,13,1,23,8,--,--,--,--,,,,,,,,,,,,,,,,,6,6,5,3,--,2,2,--,--,--,--,22,22,21,10,1,21,6,--,--,--,--,0,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,100,100,--,78,11,28,--,0,100%,100%,100,78,11,36,68,9,--,--,1,--,,,,,,,,,,,,,,,,,28,28,12,2,11,5,--,--,--,1,--,72,72,66,9,25,63,9,--,--,--,--,8,5,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Anglican School,Toowoomba,17,15,--,6,5,16,--,0,94%,100%,15,5,4,--,--,3,--,2,2,2,2,1,1,--,1,--,--,--,--,--,,,,,,,16,15,5,4,--,--,3,--,2,2,2,1,0,1,1,--,1,--,--,--,--,--,5,6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,127,123,--,34,30,97,--,1,98%,100%,123,33,29,1,8,22,--,2,1,2,4,1,1,--,--,--,--,--,--,--,,,,,,,97,95,10,9,--,--,9,--,--,1,--,30,28,24,21,1,8,13,--,2,--,2,29,38,22,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,103,103,--,68,31,56,--,0,100%,100%,103,68,31,38,41,20,--,--,6,--,,,,,,,,,,,,,,,,,56,56,24,12,9,12,10,--,--,6,--,47,47,44,19,29,29,10,--,--,--,--,12,16,17,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,9,--,9,4,--,--,--,0,44%,--,,,,,,,,,,,,,,,,,,,,,9,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,14,8,--,13,1,--,--,1,93%,--,8,8,--,6,8,--,--,--,--,--,6,5,1,4,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School (North Ward),Townsville,82,81,--,9,6,71,4,1,99%,100%,81,9,6,1,1,3,--,1,5,1,,,,,,,,,,,,,,,,,71,71,7,5,1,--,3,--,1,5,1,6,6,2,1,--,1,--,--,--,--,--,24,17,21,9,0,4,4,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,1,1,1,1
Townsville State High School,Railway Estate,67,66,1,57,5,25,--,0,99%,94%,66,57,5,45,57,3,--,--,--,--,,,,,,,,,,,,,,,,,25,25,23,2,21,23,1,--,--,--,--,41,41,34,3,24,34,2,--,--,--,--,2,5,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,31,28,--,17,1,29,--,1,97%,100%,28,15,1,1,15,--,--,--,--,--,3,2,--,1,1,--,--,--,--,--,,,,,,,29,28,16,1,2,15,--,--,--,--,--,2,0,1,--,--,1,--,--,--,--,--,11,3,12,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda,142,141,1,121,14,42,--,0,100%,97%,141,120,14,96,94,29,2,--,--,1,,,,,,,,,,,1,1,--,1,--,--,42,42,24,1,19,10,7,--,--,--,--,99,99,96,13,77,84,22,2,--,--,1,5,15,15,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,94,90,--,81,22,27,--,1,99%,100%,90,78,21,29,63,45,--,29,1,29,4,3,1,1,2,--,--,--,--,--,,,,,,,27,27,16,5,1,12,11,--,1,1,1,67,63,65,17,29,53,34,--,28,--,28,5,10,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Gladstone),Gladstone,17,16,--,4,--,12,--,0,100%,100%,16,3,--,--,3,--,--,--,1,--,1,1,--,--,1,--,--,--,--,--,,,,,,,12,12,--,--,--,--,--,--,--,1,--,5,4,4,--,--,4,--,--,--,--,--,2,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,67,67,--,53,5,42,--,0,100%,98%,67,53,5,17,28,20,--,28,9,29,,,,,,,,,,,,,,,,,42,42,29,--,9,11,3,--,15,9,16,25,25,24,5,8,17,17,--,13,--,13,16,12,11,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,91,91,--,89,18,22,--,0,100%,100%,91,89,18,42,84,27,2,2,--,2,,,,,,,,,,,,,,,,,22,22,22,2,1,17,7,2,2,--,2,69,69,67,16,41,67,20,--,--,--,--,1,4,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,65,62,2,44,13,28,--,0,100%,91%,62,41,11,33,29,7,--,--,--,--,1,1,--,--,1,--,--,--,--,--,2,2,2,1,1,--,28,28,11,2,10,3,1,--,--,--,--,35,34,31,9,23,27,6,--,--,--,--,3,7,7,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,97,95,--,76,22,54,--,0,98%,100%,95,76,22,4,44,43,25,18,3,20,,,,,,,,,,,,,,,,,54,52,35,4,1,15,14,10,9,3,10,43,43,41,18,3,29,29,15,9,--,10,6,14,18,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,101,99,1,78,24,33,--,0,98%,100%,99,78,24,17,67,26,--,9,7,11,,,,,,,,,,,,,,,,,33,32,17,4,3,14,4,--,1,6,1,67,67,61,20,14,53,22,--,8,1,10,3,10,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,214,185,19,115,33,67,--,4,95%,92%,185,96,19,35,52,10,10,--,5,--,10,6,1,4,3,--,--,--,--,--,19,13,13,--,7,1,67,67,18,3,3,7,2,6,--,5,--,128,118,84,17,36,48,8,4,--,--,--,10,20,27,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,146,143,1,98,11,72,--,0,99%,99%,143,97,11,2,73,29,14,33,1,35,2,1,--,--,1,--,--,--,--,--,,,,,,,72,70,29,1,--,28,--,1,--,1,--,73,73,69,10,2,46,29,13,33,--,35,26,31,11,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,104,104,--,79,53,20,--,0,100%,91%,104,79,53,26,55,48,4,--,--,1,,,,,,,,,,,,,,,,,20,20,5,4,--,2,5,--,--,--,--,84,84,74,49,26,53,43,4,--,--,1,4,10,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,17,14,--,9,2,5,--,1,88%,100%,14,8,1,--,6,1,--,2,--,2,3,1,1,--,--,--,--,--,--,--,,,,,,,5,4,1,--,--,--,--,--,1,--,1,12,10,8,2,--,6,1,--,1,--,1,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,119,117,--,48,5,98,--,1,98%,99%,117,48,5,7,31,21,6,2,--,2,,,,,,,,,,,,,,,,,98,97,29,2,1,23,6,--,--,--,--,21,20,19,3,6,8,15,6,2,--,2,33,32,24,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Wadja Wadja High School,Woorabinda,2,--,--,--,--,--,--,2,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick Christian College,Warwick,3,2,--,3,--,--,--,0,100%,--,2,2,--,--,1,1,--,--,--,--,1,1,--,1,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
