School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Sunnybank Special School,Sunnybank,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,105,82,--,100,17,30,--,2,98%,91%,82,79,13,78,20,4,--,--,2,6,23,21,4,20,1,--,--,--,--,3,,,,,,,30,27,28,1,28,3,1,--,--,2,--,75,55,72,16,70,18,3,--,--,--,9,2,6,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,203,192,5,166,35,86,--,0,98%,97%,192,159,35,120,113,48,2,--,2,2,6,6,--,4,2,1,--,--,--,--,5,1,--,1,--,--,86,84,54,10,29,31,6,1,--,2,--,112,108,111,25,95,84,43,1,--,--,2,6,20,35,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,109,108,--,56,8,98,--,1,99%,97%,108,56,8,12,42,13,--,--,--,1,,,,,,,,,,,,,,,,,98,98,46,7,9,38,8,--,--,--,1,11,10,10,1,3,4,5,--,--,--,--,26,36,25,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,58,34,--,36,8,12,--,13,76%,92%,34,26,6,8,19,8,--,--,--,--,24,10,2,5,4,2,--,--,1,--,,,,,,,12,11,5,2,2,4,2,--,--,--,--,46,23,31,6,11,19,8,--,--,1,--,0,3,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,48,44,1,33,8,9,--,1,96%,57%,44,31,8,--,30,5,--,--,--,1,3,2,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,38,35,33,8,1,31,5,--,--,--,1,0,1,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,21,13,1,2,2,17,--,3,67%,92%,13,1,1,--,--,--,--,--,--,--,,,,,,,,,,,1,1,1,--,--,--,17,13,1,1,--,--,--,--,--,--,--,,,,,,,,,,,,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,100,97,1,100,18,42,--,0,100%,98%,97,97,17,97,19,15,--,--,8,3,2,2,1,2,--,--,--,--,--,--,1,1,--,1,--,--,42,42,42,2,42,2,--,--,--,8,1,57,55,57,16,57,17,15,--,--,--,2,9,15,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,132,104,--,100,21,95,--,1,95%,93%,104,78,17,64,47,4,--,--,4,--,28,22,4,21,5,--,--,--,--,--,,,,,,,95,84,66,13,52,37,3,--,--,4,--,37,20,34,8,33,15,1,--,--,--,--,14,18,22,29,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,26,9,4,24,12,3,--,0,92%,50%,9,9,5,8,7,1,--,--,--,--,13,12,4,12,2,--,--,--,--,--,4,3,3,3,1,--,3,1,2,1,1,--,--,--,--,--,--,19,8,19,8,19,9,1,--,--,--,--,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,113,108,--,111,70,--,--,2,98%,100%,108,108,69,6,108,--,--,--,--,--,5,3,1,--,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,142,125,1,85,11,77,--,9,92%,100%,125,80,9,23,26,60,--,--,3,--,16,5,2,2,2,2,--,--,--,--,,,,,,,77,75,38,1,12,16,28,--,--,1,--,64,50,47,10,13,12,34,--,--,2,--,20,22,21,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,95,82,--,33,12,63,--,3,95%,100%,82,25,7,10,16,7,1,--,2,2,13,8,5,3,4,--,--,--,--,--,,,,,,,63,61,7,2,3,2,2,--,--,1,1,32,21,26,10,10,18,5,1,--,1,1,16,23,19,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,10,--,--,4,1,--,--,6,40%,--,,,,,,,,,,,10,4,1,1,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,159,142,--,61,12,128,--,4,93%,94%,142,55,10,6,44,25,1,--,8,7,17,6,2,3,4,1,--,--,--,--,,,,,,,128,121,41,9,--,31,19,1,--,8,4,31,21,20,3,9,17,7,--,--,--,3,24,41,31,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glenleighden School,Fig Tree Pocket,5,--,5,5,--,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,5,5,--,3,5,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,86,77,2,36,13,74,--,1,94%,96%,77,32,11,7,26,2,--,--,--,1,7,3,2,1,2,--,--,--,--,--,2,1,--,1,1,--,74,70,27,8,2,21,--,--,--,--,1,10,7,8,5,6,7,2,--,--,--,--,16,22,24,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,10,9,--,2,1,10,--,0,90%,100%,9,2,1,1,1,--,--,--,--,1,,,,,,,,,,,,,,,,,10,9,2,1,1,1,--,--,--,--,1,,,,,,,,,,,,0,2,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,190,188,--,90,17,155,--,0,100%,98%,188,88,16,54,62,5,--,--,2,1,2,2,1,1,1,--,--,--,--,--,,,,,,,155,154,57,7,28,38,3,--,--,2,1,35,34,33,10,27,25,2,--,--,--,--,56,49,36,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,14,13,--,--,--,14,--,0,93%,89%,13,--,--,--,--,--,--,--,--,3,,,,,,,,,,,,,,,,,14,13,--,--,--,--,--,--,--,--,3,,,,,,,,,,,,4,3,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,151,142,--,27,16,100,--,6,95%,93%,142,26,15,3,6,9,1,--,5,1,9,1,1,--,--,1,--,--,1,--,,,,,,,100,98,11,4,3,2,4,1,--,5,--,51,44,16,12,--,4,6,--,--,1,1,25,25,37,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,41,36,--,9,4,32,--,3,93%,91%,36,7,3,3,5,1,--,--,2,2,5,2,1,1,1,--,--,--,--,--,,,,,,,32,32,6,2,2,4,1,--,--,2,1,9,4,3,2,2,2,--,--,--,--,1,5,8,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,73,42,1,68,8,28,--,4,95%,100%,42,41,3,41,20,4,--,--,--,1,30,26,5,23,8,1,--,--,--,--,1,1,--,1,--,--,28,23,27,2,26,11,4,--,--,--,--,44,19,40,6,38,17,1,--,--,--,1,0,5,10,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,35,22,--,24,12,19,--,5,86%,83%,22,16,9,--,16,5,--,--,--,--,13,8,3,--,8,1,--,--,--,--,,,,,,,19,16,15,9,--,15,6,--,--,--,--,16,6,9,3,--,9,--,--,--,--,--,0,7,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,127,106,--,117,19,48,--,1,98%,96%,106,98,14,85,63,12,--,--,1,1,21,19,5,12,12,--,--,--,--,--,,,,,,,48,47,42,3,37,33,1,--,--,1,--,79,59,75,16,60,42,11,--,--,--,1,8,16,17,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,155,148,--,30,23,136,--,1,97%,97%,148,27,20,--,15,19,--,--,--,--,7,3,3,--,3,2,--,--,--,--,,,,,,,136,133,13,9,--,7,9,--,--,--,--,19,15,17,14,--,11,12,--,--,--,--,55,37,29,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,263,228,3,178,48,147,--,0,100%,99%,228,144,43,104,72,19,--,--,9,--,32,31,5,29,9,4,--,--,--,--,3,3,--,3,3,--,147,136,64,8,29,40,1,--,--,9,--,113,92,111,40,104,41,22,--,--,--,--,27,46,44,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,3,--,--,2,--,--,--,1,67%,--,,,,,,,,,,,3,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,166,155,--,27,10,147,11,2,95%,98%,155,26,10,5,16,4,--,--,--,6,11,1,--,--,1,--,--,--,--,--,,,,,,,147,140,24,8,5,14,4,--,--,--,6,7,5,2,1,--,2,--,--,--,--,--,44,38,48,14,3,11,10,1,1,--,1,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,1,2,3,5
Townsville State High School,Railway Estate,87,54,--,46,9,49,--,10,84%,95%,54,27,6,9,18,3,--,--,--,--,33,19,3,14,8,1,--,--,--,1,,,,,,,49,38,22,7,10,12,2,--,--,--,1,38,16,24,2,13,14,2,--,--,--,--,9,5,19,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,68,64,--,24,1,63,--,0,94%,97%,64,24,1,3,23,1,--,--,--,--,,,,,,,,,,,,,,,,,63,59,23,1,3,22,1,--,--,--,--,5,5,1,--,--,1,--,--,--,--,--,20,22,14,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,200,126,1,100,29,89,--,30,81%,95%,126,65,19,2,48,21,--,--,--,--,73,34,10,3,29,3,--,--,--,--,1,1,--,1,1,--,89,74,38,5,--,35,6,--,--,--,--,110,52,61,24,5,42,18,--,--,--,--,8,26,30,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,160,148,--,156,32,82,--,1,99%,91%,148,145,30,142,86,8,--,--,--,--,12,11,2,11,9,1,--,--,--,--,,,,,,,82,78,80,8,80,28,1,--,--,--,--,78,70,76,24,73,67,8,--,--,--,--,8,23,27,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,106,102,1,47,10,43,7,2,97%,97%,102,46,10,18,37,8,--,1,1,1,3,1,--,--,1,1,--,--,--,--,,,,,,,43,43,12,2,1,9,4,--,1,1,1,54,52,35,8,17,29,5,--,--,--,--,12,16,13,2,0,7,7,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,0,0,2,5
Tullawong State High School,Caboolture,150,137,--,128,42,58,--,2,98%,81%,137,118,37,66,109,9,--,--,11,1,13,10,5,3,7,--,--,--,--,--,,,,,,,58,56,39,14,12,31,3,--,--,11,1,92,81,89,28,57,85,6,--,--,--,--,6,10,16,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,87,64,4,52,12,39,--,5,91%,100%,64,37,8,14,28,6,--,--,--,--,19,12,4,5,6,--,--,--,--,--,4,3,--,3,1,--,39,36,16,4,2,13,4,--,--,--,--,44,28,33,8,17,21,2,--,--,--,--,9,8,8,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,63,60,--,42,10,39,--,0,100%,95%,60,39,9,--,11,28,7,--,--,1,3,3,1,1,1,2,--,--,--,--,,,,,,,39,38,19,3,--,8,10,--,--,--,1,24,22,23,7,1,4,20,7,--,--,--,7,14,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,195,133,--,166,30,94,--,11,91%,94%,133,121,26,100,68,30,5,--,20,8,62,45,4,34,23,5,--,--,1,1,,,,,,,94,78,79,12,72,25,14,3,--,20,2,101,55,87,18,62,66,21,2,--,1,7,7,23,36,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,182,135,2,110,17,103,--,12,85%,94%,135,90,13,36,62,14,12,--,1,--,45,20,4,7,12,1,2,--,--,--,,,,,,,103,85,51,9,14,30,7,8,--,1,--,77,50,59,8,29,44,8,6,--,--,--,5,29,18,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,215,192,--,187,33,129,--,0,100%,96%,192,164,31,102,112,62,24,1,8,7,23,23,2,17,15,2,1,--,--,1,,,,,,,129,125,101,17,51,57,32,10,--,8,--,86,67,86,16,68,70,32,15,1,--,8,21,31,42,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,192,155,1,159,34,75,--,9,93%,97%,155,135,30,90,109,23,--,--,--,5,36,23,4,15,16,1,--,--,--,--,1,1,--,1,--,--,75,68,61,11,47,45,8,--,--,--,4,116,87,97,23,58,80,16,--,--,--,1,7,21,27,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,17,11,1,8,5,12,--,0,76%,100%,11,6,3,3,4,--,--,--,--,--,5,2,2,2,--,--,--,--,--,--,,,,,,,12,8,4,3,1,3,--,--,--,--,--,4,3,4,2,4,1,--,--,--,--,--,0,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,163,149,--,23,13,146,--,2,93%,99%,149,21,12,4,9,2,--,--,1,--,14,2,1,--,--,1,--,--,--,--,,,,,,,146,136,13,7,1,7,2,--,--,1,--,17,13,10,6,3,2,1,--,--,--,--,37,39,45,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,154,119,3,88,17,71,--,11,88%,95%,119,72,15,47,53,7,--,--,--,14,32,16,2,9,11,1,1,--,--,3,,,,,,,71,63,22,3,11,19,2,--,--,--,8,80,56,66,14,45,45,6,1,--,--,9,12,17,23,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,216,166,--,122,35,114,--,9,93%,96%,166,87,29,48,11,28,12,--,9,5,50,35,6,28,5,3,--,--,--,--,,,,,,,114,106,33,2,7,2,13,11,--,9,2,102,60,89,33,69,14,18,1,--,--,3,14,36,32,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,172,161,--,144,9,80,--,1,99%,93%,161,135,9,81,130,12,--,--,2,17,11,9,--,5,8,--,--,--,--,2,,,,,,,80,77,53,3,9,49,2,--,--,2,6,92,84,91,6,77,89,10,--,--,--,13,8,34,29,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,144,130,--,76,10,105,--,1,97%,95%,130,67,8,19,46,22,--,--,2,3,14,9,2,2,7,--,--,--,--,--,,,,,,,105,97,39,3,4,28,10,--,--,2,1,39,33,37,7,17,25,12,--,--,--,2,18,34,35,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,32,21,1,27,7,15,--,1,91%,94%,21,19,5,18,9,4,--,--,--,1,10,8,2,7,2,2,--,--,--,--,,,,,,,15,12,12,--,12,--,--,--,--,--,1,16,9,15,7,13,11,6,--,--,--,--,3,5,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,14,--,14,2,--,--,--,0,14%,--,,,,,,,,,,,,,,,,,,,,,14,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,91,73,--,43,7,74,--,7,86%,97%,73,38,6,1,36,5,--,--,6,--,18,5,1,--,4,1,--,--,--,--,,,,,,,74,64,36,5,--,34,4,--,--,6,--,17,9,7,2,1,6,2,--,--,--,--,13,27,17,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,62,61,--,61,13,36,--,0,100%,98%,61,60,13,58,40,8,--,--,9,10,1,1,--,1,--,--,--,--,--,--,,,,,,,36,35,35,5,34,17,3,--,--,9,3,26,26,26,8,25,23,5,--,--,--,7,2,8,11,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,65,60,--,15,1,63,--,0,97%,97%,60,12,--,2,10,--,--,--,5,--,5,3,1,--,2,1,--,--,--,--,,,,,,,63,59,13,1,1,12,--,--,--,5,--,2,1,2,--,1,--,1,--,--,--,--,21,20,8,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,14,13,1,9,4,7,--,0,100%,100%,13,8,4,--,5,2,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,7,7,3,1,--,2,1,--,--,--,--,6,6,5,3,--,3,1,--,--,--,--,1,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,157,127,2,113,22,69,--,7,93%,98%,127,94,19,18,88,22,2,--,--,2,28,18,3,7,13,--,--,--,--,1,2,1,--,1,--,--,69,65,35,5,2,31,10,--,--,--,1,86,62,77,17,23,70,12,2,--,--,2,6,18,21,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,164,112,2,163,54,58,--,0,99%,85%,112,112,42,110,52,20,--,--,1,1,50,50,12,49,25,3,--,--,--,--,2,1,--,1,1,--,58,49,58,11,58,11,4,--,--,1,--,104,63,104,43,101,66,19,--,--,--,1,2,14,18,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,5,1,1,2,1,1,--,1,60%,100%,,,,,,,,,,,3,2,1,1,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,3,0,2,1,1,--,1,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,147,99,2,144,13,61,--,1,99%,90%,99,97,6,93,48,13,--,--,4,1,46,45,7,40,20,2,--,--,--,--,2,2,--,2,2,--,61,53,59,1,56,21,3,--,--,4,--,84,46,83,12,77,47,12,--,--,--,1,4,14,13,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,154,94,--,148,14,60,--,0,99%,95%,94,90,10,88,67,30,--,--,--,5,60,58,4,53,32,12,--,--,--,2,,,,,,,60,37,54,2,51,20,16,--,--,--,4,94,57,94,12,90,79,26,--,--,--,3,3,3,11,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,156,109,10,131,38,36,--,14,87%,61%,109,104,31,101,52,7,--,1,--,1,37,21,7,20,4,--,--,--,--,--,10,6,--,6,--,--,36,29,32,4,31,9,1,--,--,--,--,110,80,93,34,90,47,6,--,1,--,1,1,7,5,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,123,107,--,91,19,54,--,3,93%,98%,107,83,18,50,73,12,--,--,1,--,16,8,1,5,6,--,--,--,--,--,,,,,,,54,48,25,3,7,17,4,--,--,1,--,69,59,66,16,48,62,8,--,--,--,--,5,16,16,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,117,110,--,29,12,69,--,3,97%,91%,110,25,10,--,7,8,6,--,1,--,7,4,2,--,2,1,--,--,--,1,,,,,,,69,69,9,4,--,1,--,5,--,1,--,48,41,20,8,--,8,9,1,--,--,1,12,21,23,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,141,113,2,65,14,67,--,13,87%,87%,113,55,12,17,31,6,1,--,3,--,26,10,2,4,5,--,--,--,--,--,,,,,,,67,60,29,2,9,22,--,--,--,3,--,72,53,36,12,12,14,6,1,--,--,--,7,16,18,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,108,99,--,102,16,29,--,0,100%,93%,99,93,13,86,64,19,--,12,20,16,9,9,3,7,4,2,--,--,--,1,,,,,,,29,29,25,4,25,8,6,--,4,10,4,79,70,77,12,68,60,15,--,8,10,13,6,6,9,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,
