School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
St Mary's Catholic College  Woree,Woree,133,125,--,66,18,65,--,4,97%,94%,125,62,16,31,36,28,3,2,1,3,8,4,2,2,3,--,--,--,--,--,,,,,,,65,65,17,3,1,13,9,1,2,1,3,68,60,49,15,32,26,19,2,--,--,--,14,24,17,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,119,118,--,87,18,53,--,1,99%,96%,118,87,18,26,38,51,2,--,3,1,,,,,,,,,,,,,,,,,53,53,28,4,11,6,17,--,--,3,--,66,65,59,14,15,32,34,2,--,--,1,5,18,26,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,72,71,--,37,7,38,--,1,99%,98%,71,37,7,4,26,8,10,1,1,1,,,,,,,,,,,,,,,,,38,38,11,1,--,5,3,6,1,1,1,34,33,26,6,4,21,5,4,--,--,--,3,21,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,125,125,--,73,31,50,--,0,100%,98%,125,73,31,11,16,57,--,--,3,2,,,,,,,,,,,,,,,,,50,50,11,3,1,2,7,--,--,2,--,75,75,62,28,10,14,50,--,--,1,2,8,18,18,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,165,149,--,80,30,97,--,5,95%,91%,149,72,25,6,40,42,2,--,25,--,16,8,5,2,4,1,--,--,--,--,,,,,,,97,94,22,9,--,10,12,1,--,25,--,68,55,58,21,8,34,31,1,--,--,--,11,30,40,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,104,102,1,30,3,97,--,0,99%,99%,102,29,2,--,6,26,--,--,--,--,,,,,,,,,,,1,1,1,1,1,--,97,96,25,2,--,6,22,--,--,--,--,6,6,4,--,--,--,4,--,--,--,--,30,26,31,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College,Gympie,62,57,--,60,14,41,--,0,100%,95%,57,55,13,9,54,7,4,--,3,--,5,5,1,3,4,1,--,--,--,--,,,,,,,41,41,39,7,--,38,4,2,--,3,--,21,16,21,7,12,20,4,2,--,--,--,15,14,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College Townsville (Townsville),Townsville,48,43,1,27,7,18,--,2,92%,100%,43,26,6,--,3,26,--,--,--,--,4,1,1,--,--,1,--,--,--,--,,,,,,,18,17,1,1,--,--,1,--,--,--,--,29,26,26,6,--,3,26,--,--,--,--,3,1,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,169,163,--,63,4,123,--,0,99%,98%,163,58,3,35,28,34,1,--,--,1,6,5,1,2,2,1,--,--,--,1,,,,,,,123,121,18,--,2,--,16,--,--,--,--,46,42,45,4,35,30,19,1,--,--,2,26,48,34,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,254,224,--,82,21,186,--,5,94%,93%,224,68,16,18,46,27,--,--,--,--,30,14,5,3,9,3,--,--,--,--,,,,,,,186,173,26,3,2,8,17,--,--,--,--,68,51,56,18,19,47,13,--,--,--,--,34,52,61,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,121,117,--,31,5,107,--,1,97%,96%,117,31,5,10,7,24,--,--,2,--,,,,,,,,,,,,,,,,,107,104,19,2,3,2,13,--,--,2,--,14,13,12,3,7,5,11,--,--,--,--,22,37,32,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,162,150,1,94,25,44,--,4,97%,98%,150,87,22,21,57,38,1,1,3,2,11,6,2,4,2,1,--,--,--,--,1,1,1,--,1,--,44,43,8,1,1,4,2,--,--,2,--,117,107,85,23,24,55,37,1,1,1,2,5,18,17,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,263,245,--,81,6,189,40,8,95%,99%,245,78,6,33,33,7,1,36,3,36,18,3,--,1,2,--,--,2,--,3,,,,,,,189,183,52,3,19,15,4,--,23,3,23,27,22,25,3,14,17,3,1,15,--,16,58,60,50,20,1,40,39,4,--,1,3,--,--,--,--,--,7,1,--,--,--,--,--,--,--,--,--,3,14,14,9
St Peters Lutheran College - Springfield,Springfield Central,40,40,--,5,2,39,--,0,100%,97%,40,5,2,--,4,1,--,--,--,--,,,,,,,,,,,,,,,,,39,39,5,2,--,4,1,--,--,--,--,,,,,,,,,,,,9,6,11,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Rita's College,Clayfield,160,160,--,44,3,122,--,0,100%,100%,160,44,3,--,16,41,3,5,3,7,,,,,,,,,,,,,,,,,122,122,6,--,--,2,3,--,1,3,1,38,38,38,3,--,14,38,3,4,--,6,39,58,23,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,19,19,--,7,3,11,--,0,100%,91%,19,7,3,--,5,3,--,--,1,--,,,,,,,,,,,,,,,,,11,11,4,2,--,3,1,--,--,1,--,8,8,3,1,--,2,2,--,--,--,--,1,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,76,75,--,24,7,48,--,1,99%,100%,75,24,7,11,19,2,--,--,--,--,,,,,,,,,,,,,,,,,48,48,4,--,--,4,--,--,--,--,--,28,27,20,7,11,15,2,--,--,--,--,14,18,13,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,149,148,--,80,24,102,--,0,100%,89%,148,79,24,17,50,40,7,--,1,--,1,1,--,1,--,--,--,--,--,--,,,,,,,102,102,33,5,--,20,12,2,--,1,--,47,46,47,19,18,30,28,5,--,--,--,19,31,25,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,22,20,--,22,--,1,--,0,100%,100%,20,20,--,--,20,6,--,--,--,--,2,2,--,--,2,--,--,--,--,--,,,,,,,1,1,1,--,--,1,1,--,--,--,--,21,19,21,--,--,21,5,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,144,142,--,66,7,99,--,1,99%,98%,142,65,7,10,51,63,--,--,13,1,2,1,--,--,--,--,--,1,--,1,,,,,,,99,99,23,1,1,9,22,--,--,13,--,45,43,43,6,9,42,41,--,1,--,2,15,28,31,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,54,54,--,29,4,38,--,0,100%,94%,54,29,4,11,18,12,--,--,1,--,,,,,,,,,,,,,,,,,38,38,14,2,4,9,8,--,--,1,--,16,16,15,2,7,9,4,--,--,--,--,5,9,7,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,115,108,1,45,16,76,--,3,97%,100%,108,42,13,--,32,33,3,--,20,--,6,2,2,--,--,--,--,--,--,--,1,1,1,--,--,--,76,74,13,4,--,7,12,--,--,20,--,38,34,31,11,--,25,21,3,--,--,--,10,30,25,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,21,16,2,17,1,9,--,1,90%,100%,16,14,1,--,12,6,--,--,--,--,3,1,--,1,--,--,--,--,--,--,2,2,--,--,2,1,9,7,6,--,1,5,--,--,--,--,--,10,9,9,1,--,7,6,--,--,--,--,1,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,86,86,--,46,17,44,--,0,100%,97%,86,46,17,42,43,6,--,--,3,1,,,,,,,,,,,,,,,,,44,44,6,2,4,3,1,--,--,3,1,42,42,40,15,38,40,5,--,--,--,--,5,12,14,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,147,144,3,121,9,82,--,0,100%,96%,144,118,9,52,85,43,1,--,16,--,,,,,,,,,,,3,3,--,3,1,--,82,82,57,--,14,45,8,--,--,16,--,62,62,61,9,38,40,35,1,--,--,--,14,31,24,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,117,117,--,58,5,94,--,0,100%,98%,117,58,5,2,5,30,6,32,15,32,,,,,,,,,,,,,,,,,94,94,35,2,2,1,11,--,23,14,23,23,23,23,3,--,4,19,6,9,1,9,29,32,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,76,74,1,27,18,36,--,0,100%,98%,74,25,17,2,1,16,1,--,9,--,1,1,1,--,1,--,--,--,--,--,1,1,--,1,--,1,36,36,9,3,1,--,7,1,--,8,--,39,38,17,15,1,2,9,--,--,1,--,7,11,15,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,85,85,--,53,21,13,--,0,100%,98%,85,53,21,19,45,20,1,--,--,--,,,,,,,,,,,,,,,,,13,13,7,2,2,6,2,--,--,--,--,72,72,46,19,17,39,18,1,--,--,--,2,5,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,192,189,3,100,39,55,--,0,98%,99%,189,100,39,11,82,19,1,--,1,2,,,,,,,,,,,,,,,,,55,55,9,3,1,6,1,--,--,1,--,134,134,91,36,10,76,18,1,--,--,2,14,21,12,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,120,119,--,44,5,90,--,1,99%,100%,119,44,5,1,17,17,--,27,2,28,,,,,,,,,,,,,,,,,90,90,18,4,--,9,10,--,5,1,5,30,29,26,1,1,8,7,--,22,1,23,38,38,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,74,71,--,66,8,4,--,2,97%,88%,71,65,8,5,62,21,7,--,--,5,3,1,--,--,1,--,--,--,--,--,,,,,,,4,4,1,--,--,1,--,--,--,--,--,70,67,65,8,5,62,21,7,--,--,5,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,48,47,--,35,5,9,--,1,98%,100%,47,35,5,18,24,6,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,35,5,18,24,6,--,--,--,--,0,0,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,46,34,--,19,2,38,--,4,76%,86%,34,18,2,--,14,12,--,--,1,--,12,1,--,--,1,--,--,--,--,--,,,,,,,38,31,15,2,--,12,9,--,--,1,--,8,3,4,--,--,3,3,--,--,--,--,1,9,14,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,125,123,2,104,30,57,--,0,99%,100%,123,103,29,--,29,87,1,30,20,31,,,,,,,,,,,2,1,1,--,--,--,57,57,43,6,--,8,39,--,--,18,--,66,66,60,23,--,21,48,1,30,2,31,19,25,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,140,138,2,111,7,58,--,0,99%,100%,138,110,7,63,87,38,--,--,1,--,,,,,,,,,,,2,1,--,--,1,--,58,58,33,1,17,17,11,--,--,1,--,80,80,77,6,46,70,27,--,--,--,--,10,23,22,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,22,18,4,21,2,8,--,0,95%,100%,18,18,2,18,14,2,--,--,1,--,,,,,,,,,,,4,3,--,3,--,--,8,8,8,1,8,5,2,--,--,1,--,10,10,10,1,10,9,--,--,--,--,--,0,0,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,75,74,--,75,25,--,--,0,100%,0%,74,74,25,28,74,7,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,185,175,2,88,22,94,--,7,95%,95%,175,87,22,7,35,50,--,--,7,--,8,1,--,1,--,--,--,--,--,--,,,,,,,94,94,26,3,--,2,25,--,--,7,--,89,81,62,19,8,33,25,--,--,--,--,12,37,33,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,109,104,--,52,11,75,--,3,97%,99%,104,50,11,1,31,24,2,9,--,11,5,2,--,1,1,--,--,--,--,--,,,,,,,75,75,23,5,1,14,4,1,6,--,6,34,29,29,6,1,18,20,1,3,--,5,15,27,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,24,--,--,11,4,--,--,13,46%,--,,,,,,,,,,,24,11,4,3,5,2,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,193,190,1,87,9,127,--,1,99%,97%,190,86,9,15,72,47,4,--,7,1,2,1,--,--,1,--,--,--,--,--,,,,,,,127,127,24,1,2,16,12,1,--,7,--,65,63,63,8,13,57,35,3,--,--,1,43,52,26,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glenleighden School,Fig Tree Pocket,1,--,1,1,1,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,1,1,1,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,106,105,--,84,30,82,--,0,100%,100%,105,83,29,57,29,40,1,--,19,8,1,1,1,1,--,1,--,--,--,--,,,,,,,82,82,63,16,48,14,26,--,--,19,2,24,23,21,14,10,15,15,1,--,--,6,21,31,23,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,19,12,--,7,1,12,--,2,74%,100%,12,5,1,--,4,--,--,--,--,--,7,2,--,--,2,--,--,--,--,--,,,,,,,12,9,2,1,--,1,--,--,--,--,--,7,3,5,--,--,5,--,--,--,--,--,1,2,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lakes College,North Lakes,40,40,--,13,2,35,--,0,100%,100%,40,13,2,1,3,8,2,--,--,--,,,,,,,,,,,,,,,,,35,35,10,1,1,2,7,2,--,--,--,5,5,3,1,--,1,1,--,--,--,--,10,12,9,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,169,169,--,165,3,135,--,0,100%,97%,169,165,3,160,51,38,--,--,3,--,,,,,,,,,,,,,,,,,135,135,131,1,129,26,16,--,--,3,--,34,34,34,2,31,25,22,--,--,--,--,38,57,35,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,13,12,--,--,--,12,--,1,92%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,2,7,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,165,160,--,90,9,109,--,1,99%,97%,160,86,8,6,13,22,--,60,2,61,5,4,1,--,1,--,--,2,--,2,,,,,,,109,109,39,4,1,8,9,--,25,1,25,56,51,51,5,5,6,13,--,37,1,38,29,32,39,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,57,56,--,47,18,27,--,0,98%,100%,56,47,18,14,14,6,--,25,1,25,,,,,,,,,,,,,,,,,27,26,19,6,7,7,4,--,6,1,6,30,30,28,12,7,7,2,--,19,--,19,5,14,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,103,98,5,93,8,19,--,0,99%,93%,98,89,6,83,81,26,--,--,--,--,,,,,,,,,,,5,4,2,3,4,--,19,19,10,1,8,4,3,--,--,--,--,79,79,79,5,75,77,23,--,--,--,--,0,2,5,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,45,45,--,30,12,10,--,0,100%,100%,45,30,12,1,24,5,--,--,1,--,,,,,,,,,,,,,,,,,10,10,1,1,--,--,1,--,--,1,--,35,35,29,11,1,24,4,--,--,--,--,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,141,138,3,95,9,33,--,0,98%,95%,138,95,9,54,78,9,--,--,--,--,,,,,,,,,,,,,,,,,33,33,10,--,10,--,--,--,--,--,--,105,105,85,9,44,78,9,--,--,--,--,13,9,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Anglican School,Toowoomba,11,11,--,5,1,8,--,0,100%,100%,11,5,1,--,3,--,--,2,--,2,,,,,,,,,,,,,,,,,8,8,2,--,--,1,--,--,1,--,1,3,3,3,1,--,2,--,--,1,--,1,1,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,158,156,--,32,28,137,--,1,99%,98%,156,31,27,1,4,23,1,--,1,--,2,1,1,--,--,--,--,--,--,--,,,,,,,137,137,16,12,1,--,11,1,--,1,--,21,19,16,16,--,4,12,--,--,--,--,38,55,38,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,163,160,--,96,45,87,--,0,100%,98%,160,93,44,38,54,30,--,--,3,--,3,3,1,--,2,--,--,--,--,--,,,,,,,87,85,29,18,2,10,15,--,--,3,--,76,75,67,27,36,46,15,--,--,--,--,16,36,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,8,--,8,5,1,--,--,0,63%,--,,,,,,,,,,,,,,,,,,,,,8,5,1,4,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,8,7,--,8,1,--,--,0,100%,--,7,7,1,6,7,--,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School (North Ward),Townsville,156,151,--,19,9,118,11,4,97%,99%,151,19,9,--,11,7,--,--,6,--,,,,,,,,,,,,,,,,,118,118,5,4,--,1,4,--,--,6,--,27,23,13,5,--,9,3,--,--,--,--,37,51,28,2,0,11,10,1,--,--,1,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,3,5,2,1
Townsville State High School,Railway Estate,96,93,3,88,3,41,--,0,99%,97%,93,86,2,80,41,1,--,--,--,--,,,,,,,,,,,3,2,1,2,--,--,41,41,36,1,36,3,--,--,--,--,--,52,52,50,1,44,38,1,--,--,--,--,3,10,11,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,62,57,--,24,1,60,--,0,97%,95%,57,21,1,--,20,--,--,--,6,--,5,3,--,--,3,--,--,--,--,--,,,,,,,60,57,22,1,--,21,--,--,--,6,--,2,0,2,--,--,2,--,--,--,--,--,18,18,15,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda,248,245,1,223,33,72,--,0,100%,95%,245,221,33,123,178,34,4,--,1,--,2,2,--,--,2,--,--,--,--,--,,,,,,,72,72,51,10,33,23,6,--,--,1,--,175,173,172,23,90,157,28,4,--,--,--,9,18,27,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,151,146,--,119,22,72,--,0,98%,99%,146,117,22,11,94,57,2,--,--,3,5,2,--,--,2,--,--,--,--,--,,,,,,,72,69,40,4,1,29,18,--,--,--,--,79,77,79,18,10,67,39,2,--,--,3,9,20,23,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Gladstone),Gladstone,22,21,--,3,--,19,--,1,95%,92%,21,3,--,2,1,--,--,--,2,--,,,,,,,,,,,,,,,,,19,19,2,--,1,1,--,--,--,2,--,3,2,1,--,1,--,--,--,--,--,--,2,7,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,97,97,--,84,8,65,--,0,100%,99%,97,84,8,18,61,34,--,32,17,34,,,,,,,,,,,,,,,,,65,65,55,1,13,36,16,--,16,17,16,32,32,29,7,5,25,18,--,16,--,18,18,23,21,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,114,112,2,113,22,32,--,0,99%,98%,112,112,21,73,105,30,5,6,1,7,,,,,,,,,,,2,1,1,--,1,--,32,32,32,4,13,25,6,3,4,1,4,80,80,80,17,60,80,24,2,2,--,3,2,9,8,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,94,90,4,66,15,45,--,0,100%,91%,90,62,12,37,45,18,--,--,--,--,,,,,,,,,,,4,4,3,1,3,1,45,45,24,3,18,11,3,--,--,--,--,45,45,38,9,19,34,15,--,--,--,--,4,12,16,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,117,116,--,88,17,68,--,0,100%,97%,116,87,17,8,40,64,28,11,7,13,1,1,--,--,1,--,--,--,--,--,,,,,,,68,68,39,--,3,14,24,11,5,5,5,49,48,49,17,5,27,40,17,6,2,8,10,23,24,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,159,154,3,128,33,56,--,0,99%,98%,154,125,32,36,105,27,--,4,12,7,2,2,--,--,2,--,--,--,--,--,3,1,1,--,--,--,56,56,38,9,9,29,11,--,1,12,1,100,98,89,23,27,78,16,--,3,--,6,4,11,11,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,244,226,10,133,30,73,--,4,97%,100%,226,123,22,42,84,14,10,--,8,2,8,4,2,2,--,--,--,--,--,--,10,6,6,--,5,--,73,73,18,6,4,8,4,4,--,6,1,161,153,109,18,40,76,10,6,--,2,1,14,25,21,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,247,245,1,167,23,104,--,1,100%,99%,245,166,23,2,108,57,21,57,--,58,,,,,,,,,,,1,1,--,--,1,--,104,104,31,3,1,29,--,--,--,--,--,142,141,135,20,1,79,57,21,57,--,58,24,52,24,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,150,147,3,128,71,37,--,0,99%,96%,147,127,71,31,100,55,2,--,14,1,,,,,,,,,,,3,1,--,1,--,--,37,37,21,13,--,10,14,--,--,14,--,110,110,106,58,31,90,41,2,--,--,1,2,16,14,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,31,27,2,9,4,20,--,2,94%,100%,27,7,2,1,6,--,--,--,1,--,,,,,,,,,,,2,2,2,--,1,--,20,20,1,--,--,1,--,--,--,1,--,9,7,6,2,1,5,--,--,--,--,--,1,7,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,166,166,--,73,12,141,--,0,100%,99%,166,73,12,14,51,30,2,1,2,2,,,,,,,,,,,,,,,,,141,141,50,2,1,40,13,--,--,2,--,25,25,23,10,13,11,17,2,1,--,2,46,47,37,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Wadja Wadja High School,Woorabinda,5,1,--,3,1,--,--,2,60%,--,1,1,--,--,1,--,--,--,--,--,4,2,1,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick Christian College,Warwick,14,9,--,6,3,7,--,2,86%,100%,9,3,1,1,3,1,--,--,4,--,5,3,2,--,1,2,--,--,--,--,,,,,,,7,7,1,--,1,1,--,--,--,4,--,7,2,5,3,--,3,3,--,--,--,--,0,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,128,124,3,63,19,65,--,1,97%,92%,124,63,19,17,43,6,--,--,--,--,,,,,,,,,,,,,,,,,65,65,15,5,5,9,2,--,--,--,--,60,59,48,14,12,34,4,--,--,--,--,9,12,19,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,231,230,1,225,31,135,--,0,100%,97%,230,224,31,204,118,48,20,--,1,2,,,,,,,,,,,1,1,--,1,--,--,135,135,129,7,129,25,22,15,--,1,1,95,95,95,24,75,93,26,5,--,--,1,23,36,49,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,128,125,3,76,27,50,--,0,98%,88%,125,75,26,13,55,20,--,--,6,2,,,,,,,,,,,3,1,1,--,--,--,50,50,9,4,1,4,3,--,--,5,--,75,75,66,22,12,51,17,--,--,1,2,6,8,26,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,153,152,--,91,14,99,--,0,99%,98%,152,91,14,22,48,58,1,17,4,20,,,,,,,,,,,,,,,,,99,98,41,2,2,17,27,--,8,4,8,54,54,50,12,20,31,31,1,9,--,12,22,29,31,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,48,46,2,45,13,9,--,0,100%,100%,46,43,12,29,43,10,--,--,2,1,,,,,,,,,,,2,2,1,1,2,--,9,9,8,--,2,8,--,--,--,2,--,37,37,35,12,27,35,10,--,--,--,1,1,3,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,9,--,9,5,--,--,--,0,56%,--,,,,,,,,,,,,,,,,,,,,,9,5,--,5,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
