School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Good Shepherd Lutheran College,Noosaville,61,61,--,15,6,55,--,0,100%,90%,61,15,6,3,11, 4,--,--,1,--,,,,,,,,,,,,,,,,,55,55,13,4,3,11, 4,--,--,1,--,6,6,2,2,--,--, --,--,--,--,--,10,21,15,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodna Special School,Goodna,15,--,15,15,--,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,15,15,--,15,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goondiwindi State High School,Goondiwindi,61,50,2,55,9,25,--,3,92%,94%,50,49,8,46,32, 2,--,--,1,2,9,6,1,6,2,--,--,--,1,1,,,,,,,25,24,24,--,22,11, --,--,--,1,--,34,26,31,9,30,23, 2,--,--,1,3,5,10,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordonvale State High School,Gordonvale,83,73,--,75,8,21,--,3,96%,94%,73,68,8,60,42, 8,--,1,--,2,10,7,--,7,5,--,--,--,--,--,,,,,,,21,21,18,2,16,4, 3,--,1,--,1,62,52,57,6,51,43, 5,--,--,--,1,2,4,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace Lutheran College,Rothwell,277,262,--,162,27,220,--,3,98%,99%,262,152,24,80,96, 62,2,1,6,11,15,10,3,6,6,3,--,--,--,--,,,,,,,220,217,112,10,60,76, 37,--,1,6,5,57,45,50,17,26,26, 28,2,--,--,6,36,63,77,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Groves Christian College,Kingston,84,48,2,54,6,21,--,17,76%,92%,48,38,3,18,20, 16,2,--,--,3,34,15,3,4,9,3,--,1,1,1,2,1,--,--,1, --,21,19,12,1,5,3, 8,--,--,--,--,61,29,41,5,17,26, 11,2,1,1,4,4,2,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie Flexible Learning Centre,Gympie,9,--,--,--,--,--,--,9,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie State High School,Gympie,215,155,--,156,32,84,--,28,85%,94%,155,128,25,67,70, 41,16,--,1,1,60,28,7,22,15,--,--,--,--,--,,,,,,,84,79,60,9,27,29, 22,10,--,1,--,131,76,96,23,62,56, 19,6,--,--,1,11,18,30,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Harristown State High School,Toowoomba,216,154,2,153,38,87,--,8,93%,88%,154,106,25,65,63, 23,1,--,11,1,60,45,13,35,14,2,--,--,--,--,2,2,--,2,--, --,87,74,41,7,12,29, 6,1,--,11,1,127,80,110,31,88,48, 19,--,--,--,--,8,35,23,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatley Secondary College,Heatley,59,47,5,37,2,20,--,3,90%,100%,47,31,1,20,18, 6,1,--,--,3,7,2,1,1,--,--,--,--,--,2,5,4,--,4,--, --,20,17,11,1,6,4, 3,1,--,--,3,34,30,22,1,15,14, 3,--,--,--,2,1,4,4,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Heights College,North Rockhampton,54,42,--,38,9,35,--,0,93%,90%,42,30,7,9,20, 15,--,--,4,--,12,8,2,4,3,3,--,--,--,--,,,,,,,35,31,20,2,6,15, 10,--,--,2,--,19,11,18,7,7,8, 8,--,--,2,--,4,4,12,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Helensvale State High School,Helensvale,310,249,5,240,70,129,--,0,99%,94%,249,182,56,59,132, 80,11,--,36,7,56,55,14,40,25,4,6,--,5,2,5,3,--,3,--, --,129,120,63,13,20,29, 12,7,--,40,2,176,129,174,57,79,128, 72,10,--,1,7,16,32,52,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay Christian Academy,Urraween,9,--,--,--,--,--,--,9,0%,33%,,,,,,,,,,,9,--,--,--,--,--,--,--,2,--,,,,,,,,,,,,,,,,,,9,--,--,--,--,--, --,--,--,2,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay Special School,Hervey Bay,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay State High School,Pialba,100,78,2,94,7,38,--,2,96%,100%,78,76,7,74,50, 2,--,--,2,--,20,16,--,16,6,--,--,--,--,1,2,2,--,1,1, --,38,33,34,2,32,17, 1,--,--,2,1,60,45,58,5,58,39, 1,--,--,--,--,4,8,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillbrook Anglican School,Enoggera,118,113,--,26,1,117,--,0,100%,99%,113,21,--,3,19, --,--,--,--,--,5,5,1,--,4,--,--,--,--,--,,,,,,,117,113,25,--,3,23, --,--,--,--,--,1,--,1,1,--,--, --,--,--,--,--,25,36,39,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest Christian College,Reedy Creek,80,71,--,32,6,67,--,4,90%,98%,71,31,5,--,22, 9,--,--,5,--,9,1,1,--,--,--,--,--,--,--,,,,,,,67,62,25,3,--,20, 4,--,--,5,--,13,9,7,3,--,2, 5,--,--,--,--,6,25,17,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hills International College,Jimboomba,27,27,--,21,1,23,--,0,100%,100%,27,21,1,19,10, 1,--,--,2,1,,,,,,,,,,,,,,,,,23,23,17,--,15,8, --,--,--,2,1,4,4,4,1,4,2, 1,--,--,--,--,2,5,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland Park State High School,Holland Park,86,77,--,72,8,42,--,0,98%,95%,77,65,8,59,23, 15,1,--,1,5,9,7,--,6,1,1,--,--,--,--,,,,,,,42,39,28,1,25,12, 3,1,--,1,2,44,38,44,7,40,12, 13,--,--,--,3,9,12,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Spirit College,North Mackay,124,106,--,75,8,67,--,6,94%,98%,106,65,6,37,38, 43,--,--,--,1,18,10,2,6,3,3,--,--,--,--,,,,,,,67,61,26,--,2,24, 4,--,--,--,1,57,45,49,8,41,17, 42,--,--,--,--,15,16,17,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Hill State High School,Home Hill,38,36,--,31,3,22,--,1,97%,95%,36,30,3,17,26, 3,--,--,--,--,2,1,--,1,--,--,--,--,--,--,,,,,,,22,22,18,1,13,15, 2,--,--,--,--,16,14,13,2,5,11, 1,--,--,--,--,7,6,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hughenden State School,Hughenden,7,7,--,4,1,2,--,0,100%,100%,7,4,1,3,2, 1,--,--,--,--,,,,,,,,,,,,,,,,,2,2,1,--,--,1, --,--,--,--,--,5,5,3,1,3,1, 1,--,--,--,--,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymba Yumba Community Hub,Springfield,9,4,--,5,2,--,--,4,56%,100%,4,4,2,--,3, 3,--,--,1,--,5,1,--,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,9,4,5,2,1,3, 3,--,--,1,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignatius Park College,Cranbrook,152,123,--,81,9,104,--,2,93%,97%,123,63,8,31,36, 1,--,--,--,4,29,18,1,14,5,--,--,--,--,1,,,,,,,104,90,38,--,7,33, --,--,--,--,5,48,33,43,9,38,8, 1,--,--,--,--,16,28,31,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Immanuel Lutheran College,Buderim,69,65,--,45,9,51,--,0,99%,100%,65,42,7,8,38, 7,1,--,--,--,4,3,2,1,2,1,--,--,--,--,,,,,,,51,50,27,--,2,26, --,--,--,--,--,18,15,18,9,7,14, 8,1,--,--,--,10,18,17,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Inala Flexible Learning Centre,Inala,1,--,--,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indooroopilly State High School,Indooroopilly,136,107,--,49,13,104,3,6,85%,97%,107,42,13,10,26, 14,--,1,6,2,29,7,--,1,6,--,--,--,--,1,,,,,,,104,87,26,11,3,15, 10,--,--,6,1,26,18,23,2,8,17, 4,--,1,--,2,21,30,31,18,4,3,2,--,--,--,--, --,--,--,--,--,3,--,--,--,--,--, --,--,--,--,--,0,0,1,2
Ingham State High School,Ingham,96,85,1,91,13,57,--,0,98%,100%,85,82,13,78,57, 17,--,--,1,4,10,9,--,9,6,1,--,--,--,2,,,,,,,57,54,54,7,53,33, 9,--,--,1,1,38,31,37,6,34,30, 9,--,--,--,5,8,12,22,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Innisfail State College,Innisfail,104,87,2,96,8,29,--,2,94%,100%,87,85,7,69,67, 4,--,--,--,2,15,11,1,5,9,--,--,--,--,--,,,,,,,29,26,25,--,23,9, --,--,--,--,--,73,61,71,8,51,67, 4,--,--,--,2,2,12,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Iona College,Lindum,170,170,--,84,6,120,--,0,100%,100%,170,84,6,27,43, 29,1,--,2,1,,,,,,,,,,,,,,,,,120,120,47,--,2,33, 15,--,--,2,--,50,50,37,6,25,10, 14,1,--,--,1,37,24,38,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Girls' Grammar School,East Ipswich,84,78,--,46,4,57,--,1,99%,93%,78,41,4,17,28, 11,--,--,4,6,6,5,--,3,3,2,--,--,--,1,,,,,,,57,57,22,2,11,13, 4,--,--,3,1,27,21,24,2,9,18, 9,--,--,1,6,15,21,15,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Grammar School,Ipswich,127,108,--,46,8,93,--,1,93%,100%,108,36,7,10,12, 31,5,--,1,--,19,10,1,5,4,6,2,--,--,--,,,,,,,93,82,16,1,4,2, 12,3,--,1,--,34,26,30,7,11,14, 25,4,--,--,--,18,24,35,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Special School,Ipswich,21,--,21,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich State High School,Brassall,168,136,1,158,16,51,--,4,97%,96%,136,131,14,113,118, 41,--,--,1,5,31,27,2,17,21,3,--,--,--,--,,,,,,,51,45,50,2,40,45, 12,--,--,--,1,116,91,108,14,90,94, 32,--,--,1,4,5,7,19,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Isis District State High School,Childers,65,54,2,49,7,29,--,4,92%,96%,54,43,6,22,38, --,--,--,1,1,9,5,--,3,2,--,--,--,--,--,2,1,1,--,--, --,29,29,19,4,7,16, --,--,--,1,1,34,25,29,2,18,24, --,--,--,--,--,2,2,10,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Islamic College of Brisbane,Karawatha,32,32,--,5,2,32,--,0,100%,94%,32,5,2,3,--, 3,--,--,--,--,,,,,,,,,,,,,,,,,32,32,5,2,3,--, 3,--,--,--,--,,,,,,,,,,,,3,13,12,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jabiru Community College,Bracken Ridge,13,--,--,6,--,--,--,7,46%,--,,,,,,,,,,,13,6,--,6,2,2,--,--,--,--,,,,,,,,,,,,,,,,,,13,--,6,--,6,2, 2,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
James Nash State High School,Gympie,141,131,--,94,16,67,--,4,95%,98%,131,91,16,43,80, 12,1,--,6,1,10,3,--,1,2,1,--,--,--,--,,,,,,,67,63,27,5,9,21, 6,1,--,6,1,74,68,67,11,35,61, 7,--,--,--,--,11,21,19,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
John Paul College,Daisy Hill,159,144,--,83,28,109,5,6,93%,99%,144,79,25,26,29, 58,17,4,3,5,15,4,3,--,1,--,--,--,--,--,,,,,,,109,104,46,9,13,19, 27,8,--,3,--,40,34,37,19,13,11, 31,9,4,--,5,27,34,30,17,1,5,5,--,--,--,--, --,--,--,--,--,5,1,--,--,--,--, --,--,--,--,--,0,1,1,3
Jubilee Christian College (Atherton),Atherton,13,4,--,7,2,--,--,5,62%,100%,4,3,--,--,--, 2,1,--,1,3,9,4,2,--,--,1,1,--,2,--,,,,,,,,,,,,,,,,,,13,4,7,2,--,--, 3,2,--,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kawana Waters State College,Bokarina,130,128,--,123,15,48,--,1,99%,100%,128,122,14,59,116, 25,--,--,3,1,2,1,1,1,1,--,--,--,--,--,,,,,,,48,48,44,--,14,43, 7,--,--,2,--,82,80,79,15,46,74, 18,--,--,1,1,5,12,22,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kedron State High School,Wooloowin,223,182,--,115,11,150,--,20,87%,97%,182,103,9,48,61, 29,4,--,1,3,41,12,2,9,4,1,--,--,--,--,,,,,,,150,133,70,3,38,35, 16,4,--,1,2,73,49,45,8,19,30, 14,--,--,--,1,27,33,42,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Keebra Park State High School,Southport,110,88,--,106,15,25,--,0,100%,100%,88,84,13,72,58, 22,2,--,1,--,22,22,2,20,9,1,--,--,--,--,,,,,,,25,25,21,5,13,13, 4,2,--,1,--,85,63,85,10,79,54, 19,--,--,--,--,1,3,5,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Grove State College,Kelvin Grove,233,211,1,105,29,158,--,5,95%,92%,211,95,26,27,22, 62,9,1,11,5,21,10,3,5,4,3,--,--,--,2,,,,,,,158,151,45,10,6,10, 31,8,--,11,1,74,60,60,19,26,16, 34,1,1,--,6,23,55,41,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenmore State High School,Kenmore,247,239,--,188,6,216,--,0,100%,97%,239,180,6,166,38, 29,--,--,14,5,8,8,--,6,7,--,--,--,--,--,,,,,,,216,213,157,2,143,17, 23,--,--,14,4,31,26,31,4,29,28, 6,--,--,--,1,50,72,56,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepnock State High School,Bundaberg,188,150,--,156,14,77,--,13,92%,100%,150,133,12,51,111, 21,--,--,--,--,38,23,2,8,16,--,--,--,--,--,,,,,,,77,72,59,5,4,56, 7,--,--,--,--,111,78,97,9,55,71, 14,--,--,--,--,6,14,26,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilcoy State High School,Kilcoy,69,64,--,69,14,31,--,0,100%,82%,64,64,12,62,39, 6,--,--,--,--,5,5,2,5,4,--,--,--,--,--,,,,,,,31,29,31,6,30,13, 5,--,--,--,--,38,35,38,8,37,30, 1,--,--,--,--,1,6,15,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimberley College,Carbrook,92,85,--,33,4,36,--,6,92%,96%,85,33,4,2,7, 26,--,--,1,2,,,,,,,,,,,,,,,,,36,35,1,--,--,--, 1,--,--,1,--,56,50,32,4,2,7, 25,--,--,--,2,12,13,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
King's Christian College,Reedy Creek,130,117,--,80,18,78,--,4,96%,95%,117,72,15,15,31, 56,--,--,8,3,13,8,3,4,1,3,--,--,--,1,,,,,,,78,75,38,4,7,14, 27,--,--,6,1,52,42,42,14,12,18, 32,--,--,2,3,6,28,24,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingaroy State High School,Kingaroy,153,113,2,114,27,66,--,10,93%,100%,113,85,19,55,53, 20,--,--,--,--,38,27,7,22,5,1,--,--,--,1,2,2,1,2,1, --,66,64,39,4,19,23, 9,--,--,--,--,85,49,73,22,58,35, 12,--,--,--,1,11,21,25,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston Centre for Continuing Secondary Education,Kingston,90,5,--,41,4,--,--,49,46%,91%,5,5,--,2,3, 2,--,--,--,--,85,36,4,26,14,3,--,1,--,1,,,,,,,,,,,,,,,,,,90,5,41,4,28,17, 5,--,1,--,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston College,Kingston,72,72,--,72,14,26,--,0,100%,100%,72,72,14,72,35, 22,--,--,2,--,,,,,,,,,,,,,,,,,26,26,26,6,26,7, 9,--,--,1,--,46,46,46,8,46,28, 13,--,--,1,--,5,4,4,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirwan State High School,Kirwan,351,326,1,211,15,139,--,4,97%,98%,326,196,14,171,191, 67,2,1,11,17,24,14,1,10,13,1,--,--,--,--,1,1,--,1,--, --,139,133,7,--,5,3, --,--,--,11,--,211,193,203,15,176,201, 68,2,1,--,17,19,28,40,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuraby Special School,Kuraby,7,--,7,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuranda District State College,Myola,15,15,--,12,1,9,--,0,100%,86%,15,12,1,12,3, 1,--,--,--,--,,,,,,,,,,,,,,,,,9,9,8,--,8,--, --,--,--,--,--,6,6,4,1,4,3, 1,--,--,--,--,2,4,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Laidley State High School,Laidley,87,77,3,80,7,37,--,1,99%,93%,77,71,7,44,50, 25,--,--,2,1,7,6,--,3,2,1,--,--,--,--,3,3,--,3,1, --,37,35,34,5,28,17, 7,--,--,2,1,47,42,43,2,19,35, 19,--,--,--,--,1,11,11,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighthouse Christian School,Norman Gardens,14,12,--,2,--,12,--,2,86%,100%,12,2,--,--,2, 1,--,--,--,--,,,,,,,,,,,,,,,,,12,12,2,--,--,2, 1,--,--,--,--,,,,,,,,,,,,1,4,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingstone Christian College,Ormeau,40,32,--,32,3,20,--,2,95%,90%,32,26,2,3,18, 18,2,--,--,1,8,6,1,2,--,3,1,--,--,1,,,,,,,20,19,17,2,--,13, 11,1,--,--,--,20,13,15,1,5,5, 10,2,--,--,2,2,3,6,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lockyer District State High School,Gatton,174,150,11,128,20,85,--,2,96%,98%,150,111,19,90,71, 10,--,--,2,2,13,11,1,10,1,--,--,--,--,--,11,6,--,6,--, --,85,82,55,7,50,30, 5,--,--,2,2,78,68,67,13,50,42, 5,--,--,--,--,8,29,26,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan City Special School,Logan Central,15,--,15,4,--,--,--,0,27%,--,,,,,,,,,,,,,,,,,,,,,15,4,--,4,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loganlea State High School,Loganlea,89,87,1,88,23,14,--,0,99%,100%,87,87,23,74,66, 23,--,--,--,1,1,1,--,1,--,--,--,--,--,--,,,,,,,14,14,14,1,14,13, 5,--,--,--,--,74,73,74,22,61,53, 18,--,--,--,1,2,1,5,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Longreach State High School,Longreach,20,18,--,19,9,4,--,0,100%,50%,18,17,8,11,17, --,--,--,--,--,2,2,1,2,1,--,--,--,--,--,,,,,,,4,4,3,1,--,3, --,--,--,--,--,16,14,16,8,13,15, --,--,--,--,--,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto College Coorparoo,Coorparoo,142,138,1,40,5,126,--,0,98%,97%,138,39,4,--,9, 30,--,--,--,1,,,,,,,,,,,1,1,1,1,--, --,126,123,31,2,--,8, 23,--,--,--,1,15,15,8,2,--,1, 7,--,--,--,--,24,39,41,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Lourdes Hill College,Hawthorne,184,175,--,69,11,156,--,3,97%,99%,175,66,8,2,51, 15,1,--,2,4,9,3,3,--,1,1,--,--,--,--,,,,,,,156,153,50,3,2,43, 6,--,--,2,3,28,22,19,8,--,9, 10,1,--,--,1,27,54,42,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lowood State High School,Lowood,86,81,--,71,11,37,--,1,97%,97%,81,69,10,43,65, 3,--,--,2,1,5,2,1,1,--,--,--,--,--,--,,,,,,,37,34,23,3,2,21, 1,--,--,2,1,49,47,48,8,42,44, 2,--,--,--,--,4,9,9,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabel Park State High School,Slacks Creek,55,55,--,55,12,9,--,0,100%,100%,55,55,12,53,53, 19,--,--,--,--,,,,,,,,,,,,,,,,,9,9,9,--,9,7, 2,--,--,--,--,46,46,46,12,44,46, 17,--,--,--,--,0,3,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
MacGregor State High School,Macgregor,263,239,--,258,17,136,--,1,99%,95%,239,236,14,233,62, 22,1,--,6,5,24,22,3,22,6,--,--,--,--,1,,,,,,,136,132,133,4,132,19, 4,--,--,5,1,127,107,125,13,123,49, 18,1,--,1,5,15,44,42,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay Christian College,North Mackay,65,60,--,35,4,29,--,1,98%,100%,60,31,4,28,3, 2,--,--,--,--,5,4,--,4,1,--,--,--,--,--,,,,,,,29,29,3,--,1,2, 1,--,--,--,--,36,31,32,4,31,2, 1,--,--,--,--,4,8,7,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay District Special School,Mackay,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay North State High School,North Mackay,245,214,2,146,11,129,--,1,96%,97%,214,126,10,82,92, 26,--,--,--,--,29,20,1,13,10,1,--,--,--,--,,,,,,,129,117,43,--,8,30, 12,--,--,--,--,114,97,103,11,87,72, 15,--,--,--,--,19,34,48,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay State High School,Mackay,132,109,4,124,16,37,--,1,97%,92%,109,105,14,39,101, 5,--,--,1,--,19,16,1,5,16,--,--,--,--,--,4,3,1,2,--, --,37,35,34,--,8,33, --,--,--,1,--,91,74,87,15,36,84, 5,--,--,--,--,3,11,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie State Primary and Special School,Mackenzie,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanda State High School,Malanda,58,56,1,58,4,35,--,0,100%,100%,56,56,3,51,48, 5,--,--,--,--,1,1,1,1,--,--,--,--,--,--,1,1,--,1,1, --,35,35,35,1,32,29, 2,--,--,--,--,22,21,22,3,20,19, 3,--,--,--,--,9,11,11,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maleny State High School,Maleny,101,75,3,83,13,57,--,7,90%,98%,75,67,9,49,44, 7,--,--,1,2,23,14,3,6,11,2,--,--,--,1,3,2,1,2,1, --,57,53,47,6,35,26, 3,--,--,1,1,41,22,34,6,20,29, 6,--,--,--,2,6,27,13,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mansfield State High School,Mansfield,299,283,--,279,20,257,--,1,99%,97%,283,266,19,245,101, 17,--,--,12,1,16,13,1,12,2,--,--,--,--,--,,,,,,,257,249,240,10,220,85, 13,--,--,12,1,42,34,39,10,37,18, 4,--,--,--,--,72,88,63,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareeba State High School,Mareeba,121,88,1,84,29,49,--,15,87%,95%,88,67,23,31,42, 10,--,--,1,--,32,17,6,5,12,1,--,--,--,--,,,,,,,49,48,36,7,22,23, 2,--,--,1,--,71,40,48,22,14,31, 9,--,--,--,--,5,13,20,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,249,239,--,47,9,211,--,0,98%,98%,239,42,8,27,33, 5,1,--,4,2,10,5,1,4,1,--,--,--,--,--,,,,,,,211,206,10,1,1,5, 2,1,--,4,1,38,33,37,8,30,29, 3,--,--,--,1,61,71,61,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,76,70,--,57,12,44,--,2,96%,100%,70,54,12,25,16, 30,--,--,1,1,6,3,--,--,2,1,--,--,--,--,,,,,,,44,42,29,4,9,14, 8,--,--,1,--,32,28,28,8,16,4, 23,--,--,--,1,12,18,9,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,172,160,2,171,22,89,--,0,100%,98%,160,159,21,141,110, 53,1,--,5,--,10,10,1,6,6,1,--,--,--,--,2,2,--,2,1, 1,89,88,88,7,79,51, 18,--,--,4,--,81,72,81,15,68,65, 36,1,--,1,--,15,27,34,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,308,281,--,301,43,78,--,3,99%,97%,281,277,42,243,234, 50,--,--,8,2,27,24,1,20,16,--,--,--,--,--,,,,,,,78,77,74,5,69,37, 14,--,--,8,--,230,204,227,38,194,213, 36,--,--,--,2,4,14,22,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,85,83,--,37,4,48,--,1,99%,96%,83,36,4,1,15, 34,1,--,1,6,2,1,--,--,--,1,--,--,--,--,,,,,,,48,48,5,1,1,1, 3,--,--,1,--,37,35,32,3,--,14, 32,1,--,--,6,13,12,17,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
