School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Tamborine Mountain State High School,North Tamborine,106,96,5,102,23,37,--,2,98%,94%,96,94,18,86,35,13,--,--,3,7,5,3,2,2,1,--,--,--,--,2,5,5,3,3,3,--,37,37,35,4,34,3,--,--,--,2,--,64,59,62,16,54,33,13,--,--,1,9,5,15,15,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,175,126,1,126,16,106,--,4,94%,97%,126,87,11,81,41,3,--,--,5,2,48,39,5,36,23,--,--,--,--,--,,,,,,,106,92,64,4,58,30,1,--,--,5,1,68,34,62,12,59,34,2,--,--,--,1,18,27,28,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,24,10,--,20,11,6,--,2,88%,67%,10,9,7,7,4,3,--,--,--,1,14,11,4,8,6,1,--,--,--,--,,,,,,,6,3,4,4,--,1,3,--,--,--,--,18,7,16,7,15,9,1,--,--,--,1,0,0,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,95,88,--,95,82,--,--,0,100%,50%,88,88,78,11,76,--,--,--,--,1,7,7,4,--,5,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,149,132,--,70,18,82,--,7,93%,93%,132,64,14,19,42,8,--,--,2,3,17,6,4,--,2,--,--,--,--,--,,,,,,,82,77,28,1,10,22,--,--,--,1,2,67,55,42,17,9,22,8,--,--,1,1,13,19,27,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,102,80,--,29,12,63,--,17,82%,96%,80,25,11,7,10,7,--,--,--,3,22,4,1,3,--,1,--,--,--,2,,,,,,,63,62,11,6,1,5,2,--,--,--,1,39,18,18,6,9,5,6,--,--,--,4,18,26,12,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,11,--,--,3,--,--,--,8,27%,--,,,,,,,,,,,11,3,--,3,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,155,125,--,69,17,120,--,5,92%,92%,125,52,9,13,17,33,--,6,4,11,30,17,8,10,4,1,--,--,--,--,,,,,,,120,111,40,6,6,13,28,--,6,4,10,35,14,29,11,17,8,6,--,--,--,1,36,38,30,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,75,67,--,34,4,70,--,2,95%,93%,67,30,3,7,26,4,--,--,--,1,8,4,1,1,4,--,--,--,--,--,,,,,,,70,65,32,2,7,28,3,--,--,--,1,5,2,2,2,1,2,1,--,--,--,--,18,20,14,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,12,9,--,--,--,11,--,1,75%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,1,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,171,165,--,74,16,117,--,0,99%,96%,165,70,15,54,29,3,--,--,1,1,6,4,1,4,--,--,--,--,--,--,,,,,,,117,115,22,3,7,14,1,--,--,1,--,54,50,52,13,51,15,2,--,--,--,1,44,34,27,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,8,8,--,--,--,8,--,0,100%,83%,8,--,--,--,--,--,--,--,--,1,,,,,,,,,,,,,,,,,8,8,--,--,--,--,--,--,--,--,1,,,,,,,,,,,,5,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,141,127,--,25,10,107,--,8,92%,92%,127,22,7,1,19,6,--,--,15,2,14,3,3,--,--,--,--,--,1,--,,,,,,,107,104,11,3,--,10,3,--,--,13,--,34,23,14,7,1,9,3,--,--,3,2,24,32,34,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,30,25,--,12,4,23,--,0,90%,100%,25,10,3,1,5,3,1,--,1,3,5,2,1,--,1,--,--,--,--,--,,,,,,,23,20,7,1,1,5,--,--,--,1,1,7,5,5,3,--,1,3,1,--,--,2,2,5,9,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,60,32,2,48,8,27,--,9,83%,94%,32,30,6,27,16,1,--,--,--,--,26,17,2,13,7,1,--,--,--,2,2,1,--,1,--,--,27,22,25,6,22,12,2,--,--,--,1,31,10,22,2,18,11,--,--,--,--,1,3,4,6,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,22,14,1,18,9,11,--,2,86%,86%,14,13,7,--,12,3,--,--,--,--,7,4,2,2,3,--,--,--,--,--,1,1,--,--,1,--,11,9,9,7,--,8,3,--,--,--,--,10,5,8,2,2,7,--,--,--,--,--,0,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,144,108,2,111,14,67,--,8,91%,98%,108,88,11,60,55,7,--,--,1,--,34,21,3,14,9,--,--,--,--,--,2,2,--,1,1,--,67,60,49,1,36,37,--,--,--,1,--,75,48,60,13,38,27,7,--,--,--,--,7,19,22,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,130,125,--,29,21,109,--,0,98%,96%,125,26,18,1,21,22,1,--,--,2,5,3,3,--,3,1,--,--,--,--,,,,,,,109,107,9,6,1,5,8,1,--,--,2,21,18,20,15,--,19,15,--,--,--,--,37,33,31,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,269,198,--,157,52,150,--,26,88%,91%,198,119,40,44,73,28,1,--,3,2,71,38,12,20,19,3,--,--,--,--,,,,,,,150,137,67,12,9,56,13,--,--,3,2,119,61,90,40,55,36,18,1,--,--,--,23,44,55,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,8,--,7,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End,4,--,--,--,--,--,--,4,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,151,143,--,25,9,134,--,3,96%,99%,143,23,8,2,18,6,--,--,--,3,8,2,1,--,1,1,--,--,--,--,,,,,,,134,131,21,7,2,16,5,--,--,--,3,17,12,4,2,--,3,2,--,--,--,--,46,49,30,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville State High School,Railway Estate,97,48,--,40,12,43,--,21,66%,95%,48,24,7,8,16,3,--,--,--,2,49,16,5,4,8,2,--,--,--,1,,,,,,,43,31,8,3,1,7,1,--,--,--,1,54,17,32,9,11,17,4,--,--,--,2,3,9,14,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,66,61,--,22,3,61,--,2,92%,95%,61,22,3,7,20,1,--,--,1,--,,,,,,,,,,,,,,,,,61,58,21,3,6,19,1,--,--,1,--,5,3,1,--,1,1,--,--,--,--,--,15,17,16,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,179,118,--,79,18,90,--,18,85%,91%,118,44,10,3,30,13,--,--,--,--,61,35,8,2,29,4,--,--,--,1,,,,,,,90,73,20,2,--,20,--,--,--,--,1,89,45,59,16,5,39,17,--,--,--,--,10,27,24,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,149,141,--,146,31,69,--,0,100%,93%,141,138,27,135,101,15,2,--,1,5,8,8,4,5,4,--,--,--,--,--,,,,,,,69,67,66,7,65,34,4,1,--,1,3,80,74,80,24,75,71,11,1,--,--,2,9,8,27,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,127,116,--,55,16,80,8,0,98%,94%,116,54,16,32,45,9,--,--,--,10,11,1,--,1,--,--,--,--,--,--,,,,,,,80,77,24,4,8,19,--,--,--,--,2,39,39,31,12,25,26,9,--,--,--,8,13,30,27,9,1,8,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,1,3,4
Tullawong State High School,Caboolture,175,140,2,145,23,61,--,7,94%,90%,140,121,21,58,114,21,--,--,5,7,33,22,2,10,20,--,--,--,1,--,2,2,--,2,--,--,61,53,38,3,9,35,1,--,--,6,--,112,87,105,20,59,99,20,--,--,--,7,4,12,17,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,105,68,1,48,11,60,--,10,85%,96%,68,27,6,15,17,2,--,--,--,--,36,20,5,14,9,--,--,--,--,--,1,1,--,1,1,--,60,53,14,2,5,11,--,--,--,--,--,44,15,33,9,24,15,2,--,--,--,--,7,11,27,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,51,44,--,12,10,33,--,1,94%,88%,44,8,7,--,3,3,--,--,1,1,7,4,3,--,2,--,--,--,--,--,,,,,,,33,31,2,2,--,1,--,--,--,1,--,18,13,10,8,--,4,3,--,--,--,1,6,5,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,178,117,--,174,34,70,--,3,98%,82%,117,116,27,114,65,21,1,--,9,8,61,58,7,56,25,--,--,--,1,4,,,,,,,70,58,70,8,68,24,4,1,--,10,2,108,59,104,26,102,66,17,--,--,--,10,6,16,25,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,238,166,5,103,21,122,--,29,82%,87%,166,73,15,23,42,16,--,--,2,12,67,30,6,16,10,2,--,--,--,3,,,,,,,122,109,33,7,9,16,8,--,--,2,7,111,57,70,14,30,36,10,--,--,--,8,8,30,44,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,197,160,--,140,27,115,--,1,96%,87%,160,111,22,61,66,58,6,--,5,17,37,29,5,19,10,3,--,--,--,6,,,,,,,115,100,59,6,13,27,20,3,--,5,10,82,60,81,21,67,49,41,3,--,--,13,15,23,39,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,205,158,--,154,41,104,--,12,90%,85%,158,127,36,79,94,15,--,--,--,6,47,27,5,12,22,1,--,--,--,2,,,,,,,104,85,69,17,47,38,12,--,--,--,5,101,73,85,24,44,78,4,--,--,--,3,9,34,22,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,12,8,--,7,1,8,--,0,92%,100%,8,4,1,2,2,2,--,--,--,--,4,3,--,3,1,--,--,--,--,--,,,,,,,8,6,3,1,1,--,2,--,--,--,--,4,2,4,--,4,3,--,--,--,--,--,0,1,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,154,146,--,19,10,141,--,0,97%,95%,146,16,8,10,7,2,--,--,1,4,8,3,2,2,--,--,--,--,--,2,,,,,,,141,135,12,4,7,5,1,--,--,1,4,13,11,7,6,5,2,1,--,--,--,2,38,38,29,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Wangetti Technical and Vocational Education College,Port Douglas,14,--,--,8,3,--,--,6,57%,--,,,,,,,,,,,14,8,3,7,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,152,98,1,102,19,63,--,7,92%,84%,98,60,7,43,36,10,--,--,2,4,53,42,12,31,11,2,--,--,--,3,,,,,,,63,52,25,1,14,15,1,--,--,2,4,88,46,77,18,60,32,11,--,--,--,3,9,10,20,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,236,171,--,141,50,117,--,10,93%,94%,171,93,31,68,20,33,--,--,3,7,65,48,19,42,6,--,--,--,--,2,,,,,,,117,98,37,8,15,4,17,--,--,3,2,119,73,104,42,95,22,16,--,--,--,7,23,35,35,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,147,132,--,115,9,78,--,3,97%,89%,132,104,8,53,94,11,--,--,2,14,15,11,1,4,10,--,--,--,1,1,,,,,,,78,73,51,1,15,48,1,--,--,2,11,69,59,64,8,42,56,10,--,--,1,4,12,20,25,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,143,128,--,64,18,116,--,2,94%,94%,128,57,16,19,38,13,--,--,--,8,15,7,2,6,2,1,--,--,--,--,,,,,,,116,110,41,8,6,29,8,--,--,--,7,27,18,23,10,19,11,6,--,--,--,1,20,33,41,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,45,7,--,29,13,16,--,7,73%,82%,7,3,--,2,--,1,--,--,--,--,38,26,13,22,2,4,--,--,--,1,,,,,,,16,6,7,2,4,1,--,--,--,--,1,29,1,22,11,20,1,5,--,--,--,--,2,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,25,--,25,3,1,--,--,0,12%,--,,,,,,,,,,,,,,,,,,,,,25,3,1,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,80,68,--,25,5,75,--,0,91%,97%,68,20,3,1,19,3,--,--,4,3,12,5,2,1,3,--,--,--,--,1,,,,,,,75,65,20,4,1,18,2,--,--,4,3,5,3,5,1,1,4,1,--,--,--,1,15,28,23,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,47,44,--,43,9,26,--,0,100%,100%,44,40,9,38,24,2,--,--,7,10,3,3,--,3,--,--,--,--,--,2,,,,,,,26,25,23,1,22,8,--,--,--,5,4,21,19,20,8,19,16,2,--,--,2,8,3,7,5,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,59,49,--,13,2,58,--,1,85%,89%,49,12,2,--,10,--,--,--,6,--,10,1,--,1,--,--,--,--,--,--,,,,,,,58,49,13,2,1,10,--,--,--,6,--,,,,,,,,,,,,23,14,10,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,13,13,--,7,1,12,--,0,100%,75%,13,7,1,--,7,--,--,--,--,--,,,,,,,,,,,,,,,,,12,12,6,1,--,6,--,--,--,--,--,1,1,1,--,--,1,--,--,--,--,--,3,2,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,165,130,1,100,21,92,--,7,89%,94%,130,83,16,23,79,12,2,--,--,5,34,16,5,5,11,--,--,--,--,--,1,1,--,1,--,--,92,77,38,9,5,34,3,--,--,--,1,72,53,61,12,23,56,9,2,--,--,4,9,21,22,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,166,112,--,165,32,60,--,1,99%,82%,112,112,21,112,68,13,1,--,--,14,54,53,11,53,33,2,--,--,--,5,,,,,,,60,50,60,9,60,23,5,--,--,--,5,106,62,105,23,105,78,10,1,--,--,14,5,15,14,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,8,6,--,8,5,2,--,0,100%,--,6,6,4,1,1,1,--,--,--,--,2,2,1,1,1,--,--,--,--,--,,,,,,,2,1,2,2,--,1,--,--,--,--,--,6,5,6,3,2,1,1,--,--,--,--,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,141,89,--,131,15,73,--,6,93%,85%,89,89,9,84,48,6,--,--,2,14,52,42,6,39,14,2,1,--,--,6,,,,,,,73,58,69,5,64,34,4,1,--,2,14,68,31,62,10,59,28,4,--,--,--,6,0,11,15,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,152,73,--,145,15,59,--,2,96%,90%,73,72,9,68,55,9,--,--,--,7,79,73,6,70,43,5,--,--,--,8,,,,,,,59,36,54,2,49,23,5,--,--,--,5,93,37,91,13,89,75,9,--,--,--,10,1,3,8,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,145,115,5,135,46,29,--,6,94%,95%,115,113,37,100,60,13,--,--,--,2,25,19,9,15,2,--,--,--,--,1,5,3,--,3,--,--,29,25,29,2,29,9,2,--,--,--,1,111,90,103,44,86,53,11,--,--,--,2,3,6,5,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,111,84,--,84,27,55,--,3,93%,91%,84,65,24,36,49,16,--,--,--,5,27,19,3,12,13,2,--,--,--,4,,,,,,,55,45,32,4,11,27,7,--,--,--,4,56,39,52,23,37,35,11,--,--,--,5,5,11,18,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,113,101,--,44,18,74,--,4,96%,82%,101,36,14,--,23,6,--,--,1,4,12,8,4,--,6,--,--,--,--,--,,,,,,,74,71,25,4,--,19,5,--,--,1,2,39,30,19,14,--,10,1,--,--,--,2,11,12,31,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,129,89,--,65,13,58,--,26,76%,93%,89,56,10,30,37,3,--,--,1,1,40,9,3,8,1,2,--,--,--,1,,,,,,,58,53,32,6,16,25,--,--,--,1,1,71,36,33,7,22,13,5,--,--,--,1,5,19,16,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,98,88,--,81,24,28,--,2,98%,98%,88,73,21,25,59,25,--,5,4,27,10,8,3,5,4,--,--,--,--,--,,,,,,,28,27,15,1,2,8,12,--,4,3,10,70,61,66,23,28,55,13,--,1,1,17,4,4,5,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
