School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Mareeba State High School,Mareeba,97,77,1,83,20,41,--,6,93%,94%,77,70,14,68,4,8,--,--,--,--,19,12,6,8,--,2,--,--,--,--,1,1,--,1,--,--,41,40,38,4,37,2,3,--,--,--,--,55,37,44,16,39,2,7,--,--,--,--,8,11,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,247,232,--,60,9,212,--,1,96%,99%,232,56,9,22,37,17,--,--,4,--,15,4,--,2,2,1,--,--,--,--,,,,,,,212,202,26,--,1,15,12,--,--,4,--,35,30,34,9,23,24,6,--,--,--,--,55,67,57,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,92,87,1,68,17,34,--,2,97%,97%,87,66,17,26,1,56,--,--,--,1,4,2,--,2,--,1,--,--,--,--,,,,,,,34,34,16,1,4,--,11,--,--,--,--,57,53,52,16,24,1,46,--,--,--,1,1,16,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,161,160,1,156,31,79,--,0,100%,96%,160,155,31,135,88,39,9,--,--,2,,,,,,,,,,,1,1,--,1,--,--,79,79,74,14,70,37,13,3,--,--,1,81,81,81,17,65,51,26,6,--,--,1,8,29,33,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,304,279,--,298,46,70,--,0,100%,99%,279,274,44,235,202,61,1,--,6,1,25,24,2,22,17,--,--,--,--,--,,,,,,,70,68,64,2,63,7,8,--,--,6,--,234,211,234,44,194,212,53,1,--,--,1,3,12,24,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,85,81,--,33,8,54,--,1,98%,99%,81,31,7,1,10,27,3,--,--,--,4,2,1,--,1,--,--,--,--,--,,,,,,,54,53,5,2,--,1,2,--,--,--,--,31,28,28,6,1,10,25,3,--,--,--,8,17,13,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,121,113,3,117,10,45,--,0,100%,63%,113,109,7,107,68,3,--,--,1,--,5,5,--,5,1,--,--,--,--,--,3,3,3,1,3,--,45,42,41,--,41,7,--,--,--,1,--,73,71,73,7,71,62,3,--,--,--,--,5,14,16,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,201,174,--,125,54,115,--,12,93%,95%,174,112,45,58,35,38,1,--,8,2,27,13,9,4,2,3,--,--,--,1,,,,,,,115,113,65,20,38,20,13,--,--,7,1,86,61,60,34,24,17,28,1,--,1,2,17,34,39,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,137,134,--,16,5,131,--,2,98%,99%,134,16,5,5,8,5,--,--,2,--,,,,,,,,,,,,,,,,,131,130,14,3,4,7,3,--,--,2,--,6,4,2,2,1,1,2,--,--,--,--,45,45,34,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,150,150,--,150,25,80,--,0,100%,96%,150,150,25,120,149,38,--,--,7,--,,,,,,,,,,,,,,,,,80,80,80,4,61,80,8,--,--,7,--,70,70,70,21,59,69,30,--,--,--,--,8,23,27,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,142,133,--,115,37,36,--,0,100%,97%,133,106,37,65,67,33,--,--,13,--,9,9,--,7,4,--,--,--,--,--,,,,,,,36,36,9,7,--,2,5,--,--,13,--,106,97,106,30,72,69,28,--,--,--,--,6,20,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,195,189,--,160,65,73,--,1,99%,99%,189,155,63,115,88,56,--,4,9,4,6,5,2,2,3,1,--,--,--,--,,,,,,,73,73,44,14,32,10,12,--,1,9,1,122,116,116,51,85,81,45,--,3,--,3,14,22,28,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,14,14,--,12,4,6,--,0,100%,--,14,12,4,11,6,--,--,--,--,--,,,,,,,,,,,,,,,,,6,6,5,--,5,2,--,--,--,--,--,8,8,7,4,6,4,--,--,--,--,--,0,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,35,35,--,18,11,20,--,0,100%,93%,35,18,11,14,4,2,--,--,--,--,,,,,,,,,,,,,,,,,20,20,4,2,2,--,1,--,--,--,--,15,15,14,9,12,4,1,--,--,--,--,3,5,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,114,106,5,108,9,32,--,0,96%,100%,106,104,8,33,101,14,--,--,2,1,3,3,--,--,2,1,--,--,--,--,5,1,1,--,1,--,32,32,32,--,2,32,1,--,--,1,--,77,74,75,8,31,71,14,--,--,1,1,8,8,11,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,7,--,7,4,--,--,--,0,57%,--,,,,,,,,,,,,,,,,,,,,,7,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,59,58,--,49,5,23,--,0,100%,81%,58,48,5,35,35,11,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,23,23,14,--,11,3,5,--,--,--,--,36,35,35,5,24,33,6,--,--,--,--,1,7,9,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,30,28,--,25,2,15,--,0,100%,91%,28,23,2,11,21,1,--,--,--,--,2,2,--,--,2,--,--,--,--,--,,,,,,,15,14,10,1,2,9,1,--,--,--,--,15,14,15,1,9,14,--,--,--,--,--,2,1,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,86,86,--,85,34,26,--,0,100%,96%,86,85,34,48,84,21,--,--,--,--,,,,,,,,,,,,,,,,,26,26,25,7,4,25,7,--,--,--,--,60,60,60,27,44,59,14,--,--,--,--,4,5,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,160,147,3,129,18,57,--,3,98%,89%,147,119,16,78,88,32,1,--,--,--,10,7,2,3,4,1,--,--,--,--,3,3,--,2,2,--,57,55,30,7,9,19,9,1,--,--,--,100,92,96,11,72,73,24,--,--,--,--,6,14,16,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,23,22,--,10,3,18,--,0,96%,100%,22,10,3,1,--,6,--,2,--,2,,,,,,,,,,,,,,,,,18,17,6,2,--,--,4,--,2,--,2,5,5,4,1,1,--,2,--,--,--,--,2,11,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,109,109,--,12,--,101,--,0,100%,98%,109,12,--,3,5,7,1,--,2,1,,,,,,,,,,,,,,,,,101,101,9,--,3,4,5,--,--,2,--,8,8,3,--,--,1,2,1,--,--,1,38,31,21,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,76,64,1,62,7,43,--,0,99%,94%,64,51,4,21,41,9,--,--,--,--,11,10,3,4,7,1,--,--,--,--,1,1,--,1,--,--,43,41,31,--,9,26,4,--,--,--,--,32,23,30,7,16,22,6,--,--,--,--,6,11,20,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,156,143,2,150,3,132,--,0,99%,100%,143,138,3,--,--,138,1,--,6,1,11,11,--,--,--,11,--,--,--,--,2,1,--,--,--,1,132,124,127,2,--,--,127,--,--,6,--,22,19,22,1,--,--,22,1,--,--,1,13,36,45,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,154,145,1,153,2,111,--,0,99%,97%,145,145,2,145,16,14,1,--,5,--,8,8,--,8,--,1,--,--,--,--,,,,,,,111,106,111,--,111,4,2,--,--,5,--,42,39,42,2,42,12,13,1,--,--,--,19,43,26,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,27,25,--,21,5,2,--,2,93%,0%,25,21,5,8,19,1,--,--,--,--,,,,,,,,,,,,,,,,,2,2,2,--,1,2,--,--,--,--,--,25,23,19,5,7,17,1,--,--,--,--,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,20,20,--,20,3,8,--,0,100%,100%,20,20,3,16,15,6,--,--,--,--,,,,,,,,,,,,,,,,,8,8,8,--,7,4,--,--,--,--,--,12,12,12,3,9,11,6,--,--,--,--,0,2,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,336,290,--,180,64,193,13,8,95%,94%,290,152,53,14,95,96,4,--,15,--,46,28,11,15,19,10,--,--,1,--,,,,,,,193,181,69,24,5,29,39,1,--,16,--,130,97,107,37,24,84,64,3,--,--,--,31,51,58,48,5,13,12,4,3,--,1,3,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,1,2,6,4
Moura State High School,Moura,26,21,1,17,3,5,--,1,92%,100%,21,14,3,13,12,--,--,--,--,--,4,3,--,3,1,--,--,--,--,1,,,,,,,5,5,2,--,2,1,--,--,--,--,--,20,16,15,3,14,12,--,--,--,--,1,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,106,99,--,57,9,63,--,2,97%,99%,99,53,8,36,31,24,--,--,--,2,7,4,1,2,2,1,--,--,--,--,,,,,,,63,62,18,6,14,3,6,--,--,--,--,43,37,39,3,24,30,19,--,--,--,2,6,18,20,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,46,35,3,45,16,--,--,0,100%,100%,35,34,13,31,6,18,3,--,1,3,8,8,3,7,2,3,--,--,--,--,3,3,--,3,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,133,133,--,34,9,104,--,0,100%,99%,133,34,9,--,--,34,--,--,1,1,,,,,,,,,,,,,,,,,104,104,6,2,--,--,6,--,--,1,1,29,29,28,7,--,--,28,--,--,--,--,35,41,25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,12,--,12,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,88,79,--,28,4,75,--,1,92%,93%,79,26,3,12,8,12,--,--,--,--,9,2,1,1,1,1,--,--,--,--,,,,,,,75,68,16,1,8,2,7,--,--,--,--,13,11,12,3,5,7,6,--,--,--,--,14,26,19,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,56,36,--,16,10,27,--,12,70%,100%,36,13,7,4,9,2,--,--,--,--,20,3,3,--,--,--,--,--,--,--,,,,,,,27,22,3,2,1,1,--,--,--,--,--,29,14,13,8,3,8,2,--,--,--,--,2,2,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,36,34,--,18,12,17,--,1,97%,83%,34,17,12,4,2,7,1,--,3,1,2,1,--,--,--,--,--,1,--,1,,,,,,,17,17,8,4,3,--,4,1,--,3,--,19,17,10,8,1,2,3,--,1,--,2,0,2,9,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,104,94,--,40,14,74,--,5,93%,96%,94,37,14,16,23,7,1,--,2,--,10,3,--,2,1,--,--,--,--,--,,,,,,,74,71,17,5,8,8,4,--,--,2,--,30,23,23,9,10,16,3,1,--,--,--,20,23,20,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,9,--,9,1,--,--,--,0,11%,--,,,,,,,,,,,,,,,,,,,,,9,1,--,1,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State High School,Nambour,195,178,1,133,67,66,--,5,97%,96%,178,121,62,73,60,39,1,--,2,--,16,11,4,9,1,--,--,--,--,--,1,1,1,--,--,--,66,65,32,20,10,12,13,--,--,2,--,128,113,100,46,72,49,26,1,--,--,--,14,17,27,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,93,85,4,92,12,38,--,0,99%,96%,85,85,12,85,46,3,--,--,--,--,4,4,--,4,1,--,--,--,--,--,4,3,--,3,1,--,38,38,38,2,38,10,1,--,--,--,--,51,47,51,10,51,37,2,--,--,--,--,4,7,16,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,273,266,5,267,21,106,--,0,99%,99%,266,263,21,258,133,47,2,--,--,13,2,2,--,2,--,--,--,--,--,--,5,2,--,2,--,--,106,105,103,1,102,9,7,--,--,--,--,162,161,162,20,158,124,40,2,--,--,13,20,34,40,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,162,142,--,132,48,56,--,0,100%,97%,142,112,42,70,40,34,1,--,18,3,20,20,6,16,9,--,--,--,--,--,,,,,,,56,55,28,4,18,1,7,--,--,17,1,106,87,104,44,68,48,27,1,--,1,2,4,13,21,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,12,11,--,5,3,11,--,0,100%,80%,11,4,2,--,--,3,--,--,--,--,1,1,1,--,--,--,--,--,--,--,,,,,,,11,11,4,2,--,--,3,--,--,--,--,1,0,1,1,--,--,--,--,--,--,--,0,4,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,195,182,--,191,51,102,--,0,100%,98%,182,178,50,128,104,50,--,--,1,--,13,13,1,12,9,--,--,--,--,--,,,,,,,102,100,99,31,57,32,26,--,--,1,--,93,82,92,20,83,81,24,--,--,--,--,13,28,39,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,21,12,--,18,3,--,--,3,86%,100%,12,12,1,9,3,2,--,--,--,--,9,6,2,3,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,287,286,1,260,40,123,--,0,100%,99%,286,260,40,203,124,124,7,--,9,--,,,,,,,,,,,,,,,,,123,123,101,14,86,20,39,2,--,5,--,163,163,159,26,117,104,85,5,--,4,--,23,24,53,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Rockhampton North,128,120,4,120,19,46,--,0,98%,97%,120,115,18,108,49,9,--,--,2,1,4,3,1,3,--,--,--,--,--,--,4,2,--,2,1,--,46,44,42,1,41,5,1,--,--,2,--,78,76,76,18,70,44,8,--,--,--,1,8,5,20,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,67,56,--,48,6,27,--,0,100%,96%,56,37,5,18,34,2,--,--,--,12,11,11,1,2,10,1,--,--,--,2,,,,,,,27,25,9,1,4,6,2,--,--,--,5,40,31,39,5,16,38,1,--,--,--,9,2,7,11,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,27,13,1,19,1,--,--,7,74%,100%,13,12,1,10,8,7,--,--,--,--,13,6,--,6,2,--,--,--,--,1,1,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,47,46,--,9,5,37,--,1,98%,97%,46,9,5,1,2,5,--,--,1,--,,,,,,,,,,,,,,,,,37,37,5,2,--,1,4,--,--,1,--,10,9,4,3,1,1,1,--,--,--,--,6,9,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,107,96,--,32,4,85,--,3,91%,97%,96,31,4,10,8,19,1,--,1,--,11,1,--,1,--,--,--,--,--,1,,,,,,,85,78,16,2,3,1,12,--,--,1,--,22,18,16,2,8,7,7,1,--,--,1,23,25,23,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,63,43,3,58,18,18,--,1,97%,94%,43,40,12,39,14,8,--,--,3,--,17,15,6,12,2,2,--,--,--,--,3,3,--,3,--,--,18,17,15,2,15,1,2,--,--,3,--,42,26,40,16,36,15,8,--,--,--,--,3,8,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormeau Woods State High School,Ormeau,156,155,--,153,17,65,--,0,100%,95%,155,152,17,149,44,16,1,--,15,--,1,1,--,1,--,--,--,--,--,--,,,,,,,65,65,65,4,64,5,2,--,--,15,--,91,90,88,13,86,39,14,1,--,--,--,2,11,32,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,133,129,--,1,--,132,--,0,97%,98%,129,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,132,128,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,41,52,28,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,39,37,--,15,8,28,--,1,97%,96%,37,14,7,1,7,3,--,--,1,--,2,1,1,--,--,--,--,--,--,--,,,,,,,28,28,8,2,--,4,2,--,--,1,--,11,9,7,6,1,3,1,--,--,--,--,6,2,13,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,60,58,--,39,2,28,--,2,97%,93%,58,39,2,31,14,15,1,--,2,1,,,,,,,,,,,,,,,,,28,28,15,1,13,2,2,--,--,2,--,32,30,24,1,18,12,13,1,--,--,1,7,2,11,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,63,55,1,25,8,50,--,2,94%,98%,55,21,8,10,3,5,3,--,1,--,7,3,--,3,--,--,--,--,--,--,1,1,--,--,1,--,50,47,14,7,4,2,5,1,--,1,--,12,8,10,1,9,1,--,2,--,--,--,12,13,14,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,236,232,3,162,61,72,--,0,99%,97%,232,161,61,65,92,64,9,--,28,1,1,1,--,--,--,--,--,1,--,1,,,,,,,72,72,28,4,16,7,7,--,--,24,--,161,160,134,57,49,85,57,9,1,4,2,13,18,26,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,163,163,--,80,3,117,--,0,100%,97%,163,80,3,1,19,73,26,--,--,1,,,,,,,,,,,,,,,,,117,117,39,2,--,2,36,12,--,--,1,46,46,41,1,1,17,37,14,--,--,--,25,35,30,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,368,359,2,257,129,137,--,4,99%,95%,359,252,129,114,118,138,42,18,26,20,7,3,--,3,--,--,--,--,1,--,2,2,--,2,--,--,137,137,60,38,14,23,39,3,8,19,8,229,222,195,91,103,95,99,39,10,8,12,28,56,43,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,165,165,--,165,13,41,--,0,100%,100%,165,165,13,143,137,46,--,--,10,1,,,,,,,,,,,,,,,,,41,41,41,1,39,33,10,--,--,9,--,124,124,124,12,104,104,36,--,--,1,1,9,8,10,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,38,38,--,26,7,20,--,0,100%,80%,38,26,7,10,12,11,--,--,1,--,,,,,,,,,,,,,,,,,20,20,9,3,3,2,6,--,--,1,--,18,18,17,4,7,10,5,--,--,--,--,2,8,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,28,27,--,2,1,21,--,0,96%,95%,27,2,1,1,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2,1,1,--,1,--,--,--,--,4,7,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,6,4,--,3,2,6,--,0,100%,100%,4,1,1,--,--,--,--,--,--,--,2,2,1,--,2,--,--,--,--,--,,,,,,,6,4,3,2,--,2,--,--,--,--,--,,,,,,,,,,,,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,247,224,2,96,15,171,--,6,94%,96%,224,87,14,1,84,9,2,--,--,15,21,8,1,--,8,--,--,--,--,--,2,1,--,1,--,--,171,161,29,1,--,28,--,1,--,--,11,74,63,66,14,1,64,9,1,--,--,4,26,55,57,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,6,--,6,3,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,6,3,--,2,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,240,228,1,240,24,125,--,0,100%,98%,228,228,23,228,114,24,1,--,3,1,11,11,1,11,5,--,--,--,--,--,1,1,--,1,--,--,125,124,125,5,125,31,10,--,--,3,1,114,104,114,19,114,88,14,1,--,--,--,15,35,36,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove Mackay,130,121,3,128,15,51,--,0,99%,88%,121,120,14,56,120,20,1,--,3,--,6,6,1,3,6,1,--,--,--,--,3,2,--,--,2,--,51,50,50,4,8,50,5,--,--,3,--,76,71,76,11,51,76,16,1,--,--,--,7,8,17,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,105,102,--,94,33,51,--,0,100%,95%,102,91,33,85,21,39,--,--,1,5,3,3,--,3,1,--,--,--,--,--,,,,,,,51,51,41,9,39,6,14,--,--,1,--,54,51,53,24,49,16,25,--,--,--,5,7,17,20,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince of Peace Lutheran College,Everton Hills,41,36,--,5,2,37,--,2,88%,94%,36,5,2,1,1,2,1,--,--,--,,,,,,,,,,,,,,,,,37,34,3,2,1,--,1,--,--,--,--,4,2,2,--,--,1,1,1,--,--,--,8,9,12,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,145,131,2,86,14,81,--,2,98%,92%,131,75,11,44,47,26,--,--,--,4,12,9,3,8,--,--,--,--,--,--,2,2,--,2,--,--,81,78,28,1,19,13,7,--,--,--,2,62,53,56,13,33,34,19,--,--,--,2,18,21,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,140,135,--,139,--,--,118,0,100%,100%,135,135,--,--,135,3,--,--,52,--,5,4,--,--,4,--,--,--,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,116,117,--,--,117,3,--,--,46,--,15,13,15,--,--,15,--,--,--,6,--,23,39,41,15
Queensland Academy for Creative Industries,Kelvin Grove,115,105,--,99,2,--,96,3,97%,98%,105,92,2,2,90,1,--,--,5,--,10,7,--,--,7,--,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,91,86,2,2,84,1,--,--,2,--,3,2,3,--,--,3,--,--,--,--,1,10,16,40,30
Queensland Academy for Health Sciences,Southport,87,80,--,83,--,--,64,3,97%,100%,80,79,--,--,1,79,--,--,13,--,7,4,--,--,--,4,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,64,--,--,1,64,--,--,12,--,9,9,8,--,--,--,8,--,--,1,--,8,19,27,10
Ravenshoe State School,Ravenshoe,27,26,--,21,2,5,--,1,96%,88%,26,21,2,10,16,10,--,--,--,--,,,,,,,,,,,,,,,,,5,5,3,--,1,2,1,--,--,--,--,22,21,18,2,9,14,9,--,--,--,--,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,222,221,--,192,18,73,--,0,100%,97%,221,191,18,166,125,39,5,--,1,2,1,1,--,1,--,--,--,--,--,--,,,,,,,73,73,45,3,35,12,9,2,--,1,--,149,148,147,15,132,113,30,3,--,--,2,5,8,17,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,10,--,10,4,--,--,--,0,40%,--,,,,,,,,,,,,,,,,,,,,,10,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,200,188,--,190,33,59,--,3,99%,93%,188,181,32,156,114,82,5,--,3,1,12,9,1,8,2,--,--,--,--,--,,,,,,,59,58,55,6,49,21,18,--,--,2,1,141,130,135,27,115,95,64,5,--,1,--,9,11,25,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
