School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Redland District Special School,Thornlands,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,139,138,--,47,23,109,--,0,99%,98%,138,47,23,23,32,25,2,--,2,1,,,,,,,,,,,,,,,,,109,108,17,--,15,2,--,--,--,2,--,30,30,30,23,8,30,25,2,--,--,1,28,51,24,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,146,118,3,79,20,67,--,11,88%,85%,118,68,15,16,41,28,--,1,3,3,25,11,5,5,3,3,--,--,--,1,,,,,,,67,64,15,2,2,6,8,--,--,3,1,76,54,64,18,19,38,23,--,1,--,3,8,16,19,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,58,54,--,18,9,46,--,1,95%,95%,54,17,9,3,5,3,--,--,1,1,4,1,--,1,--,--,--,--,--,--,,,,,,,46,44,9,6,--,3,3,--,--,1,1,12,10,9,3,4,2,--,--,--,--,--,8,12,11,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,49,49,--,26,6,19,--,0,100%,100%,49,26,6,1,12,16,--,--,3,--,,,,,,,,,,,,,,,,,19,19,3,--,--,--,3,--,--,1,--,30,30,23,6,1,12,13,--,--,2,--,3,5,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,183,174,1,146,40,78,--,0,99%,90%,174,138,39,80,65,73,--,10,16,23,8,8,1,7,4,2,--,--,--,--,,,,,,,78,78,47,14,22,13,20,--,4,15,7,104,96,99,26,65,56,55,--,6,1,16,6,28,28,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,173,168,1,102,12,87,--,0,99%,98%,168,99,12,51,50,13,4,--,7,--,4,3,--,2,2,--,--,--,--,--,,,,,,,87,85,38,3,21,8,6,4,--,7,--,85,83,64,9,32,44,7,--,--,--,--,9,24,29,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls' Grammar School,Rockhampton,49,45,--,10,5,36,--,3,92%,93%,45,10,5,4,1,3,--,--,1,1,,,,,,,,,,,,,,,,,36,35,4,--,4,--,--,--,--,1,--,13,10,6,5,--,1,3,--,--,--,1,4,14,8,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,150,141,4,132,26,28,--,2,97%,88%,141,127,22,96,87,16,1,--,--,--,5,3,2,3,2,--,--,--,--,--,4,2,2,--,2,--,28,28,20,--,19,2,--,--,--,--,--,118,113,110,24,80,87,16,1,--,--,--,6,5,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,56,56,--,55,18,17,--,0,100%,100%,56,55,18,52,23,8,--,--,--,3,,,,,,,,,,,,,,,,,17,17,17,2,17,3,1,--,--,--,1,39,39,38,16,35,20,7,--,--,--,2,4,4,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,25,25,--,12,3,7,--,0,100%,100%,25,12,3,6,9,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,12,3,6,9,--,--,--,--,--,1,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,7,--,6,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,80,77,3,78,18,24,--,0,100%,92%,77,75,18,74,39,9,1,--,1,--,,,,,,,,,,,3,3,--,3,3,--,24,24,23,5,22,5,2,--,--,1,--,53,53,52,13,52,34,7,1,--,--,--,4,7,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,154,149,2,92,41,66,--,1,99%,97%,149,89,41,39,45,34,--,--,14,--,3,1,--,--,1,--,--,--,--,--,2,2,--,1,1,--,66,65,20,9,6,6,12,--,--,14,--,86,84,70,32,33,40,22,--,--,--,--,6,17,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,178,174,--,92,23,92,--,2,98%,93%,174,91,22,8,54,34,1,1,6,14,4,1,1,--,1,--,--,--,--,2,,,,,,,92,90,31,11,2,17,14,--,--,6,5,86,84,61,12,6,38,20,1,1,--,11,14,25,37,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,19,17,--,9,3,10,--,1,95%,100%,17,8,2,2,3,4,--,--,--,--,2,1,1,--,--,--,--,--,--,--,,,,,,,10,10,3,1,--,2,1,--,--,--,--,9,7,6,2,2,1,3,--,--,--,--,1,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Philomena School,Park Ridge,13,13,--,3,--,13,--,0,100%,100%,13,3,--,1,1,1,--,--,--,--,,,,,,,,,,,,,,,,,13,13,3,--,1,1,1,--,--,--,--,,,,,,,,,,,,2,5,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,104,94,--,39,8,78,--,3,93%,100%,94,36,8,11,7,18,--,8,16,9,10,3,--,3,--,--,--,1,--,1,,,,,,,78,74,21,4,10,5,8,--,1,16,1,26,20,18,4,4,2,10,--,8,--,9,16,24,24,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,87,81,--,32,12,68,--,4,94%,99%,81,31,12,16,4,21,--,--,2,5,6,1,--,1,--,1,--,--,--,--,,,,,,,68,67,17,3,3,2,10,--,--,2,1,19,14,15,9,14,2,12,--,--,--,4,11,22,24,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,166,166,--,140,22,76,--,0,100%,95%,166,140,22,18,130,43,2,5,4,5,,,,,,,,,,,,,,,,,76,76,50,7,4,44,13,2,2,3,2,90,90,90,15,14,86,30,--,3,1,3,11,14,26,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,92,92,--,91,10,16,--,0,100%,93%,92,91,10,77,88,24,--,--,--,7,,,,,,,,,,,,,,,,,16,16,16,--,12,14,3,--,--,--,--,76,76,75,10,65,74,21,--,--,--,7,0,6,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,58,54,--,36,10,43,--,0,97%,97%,54,34,10,13,29,10,--,--,--,5,4,2,--,1,2,1,--,--,--,--,,,,,,,43,41,21,4,--,18,4,--,--,--,4,15,13,15,6,14,13,7,--,--,--,1,9,11,10,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,50,18,--,50,9,--,--,0,100%,--,18,18,3,18,16,4,--,--,--,--,32,32,6,32,15,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,92,90,2,54,14,31,--,0,98%,96%,90,54,14,9,10,41,1,--,3,7,,,,,,,,,,,,,,,,,31,31,9,2,3,1,6,--,--,3,1,59,59,45,12,6,9,35,1,--,--,6,4,6,17,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,11,7,--,8,--,--,--,3,73%,--,7,7,--,2,7,--,--,--,--,--,4,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,234,226,1,119,14,169,--,2,97%,95%,226,117,13,39,57,60,--,--,--,--,7,1,--,--,1,--,--,--,--,--,1,1,1,1,1,--,169,165,64,3,9,21,40,--,--,--,--,64,61,54,10,30,37,20,--,--,--,--,28,60,49,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,116,114,--,115,25,110,--,0,100%,98%,114,113,24,--,113,25,--,--,5,6,2,2,1,--,2,--,--,--,--,--,,,,,,,110,110,109,21,--,109,24,--,--,5,6,6,4,6,4,--,6,1,--,--,--,--,35,30,28,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,150,145,--,106,31,106,--,1,99%,100%,145,102,27,60,27,45,2,--,2,--,5,4,4,1,--,--,--,--,--,--,,,,,,,106,106,63,7,43,19,13,1,--,2,--,44,39,43,24,18,8,32,1,--,--,--,23,34,34,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,129,125,3,67,5,50,--,0,99%,100%,125,64,3,38,34,21,4,--,--,2,1,1,1,1,--,--,--,--,--,--,3,2,1,1,1,--,50,50,6,--,2,1,1,2,--,--,--,76,75,59,4,37,33,20,2,--,--,2,6,14,17,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,121,116,1,24,5,114,5,0,98%,99%,116,22,4,1,1,3,--,17,13,17,4,1,--,--,--,--,--,1,--,1,1,1,1,--,--,--,114,111,22,4,1,1,3,--,17,13,17,1,0,1,--,--,--,--,--,1,--,1,45,36,26,6,1,5,5,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,1,2,2,0
Somerville House,South Brisbane,137,135,--,29,3,121,--,1,99%,98%,135,28,3,1,4,10,3,14,9,14,2,1,--,--,--,1,--,--,--,--,,,,,,,121,121,15,1,1,4,3,1,8,9,8,16,14,14,2,--,--,8,2,6,--,6,50,41,19,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,88,79,--,35,11,58,--,2,94%,90%,79,31,9,4,22,25,--,--,1,1,9,4,2,--,2,2,--,--,--,1,,,,,,,58,55,7,2,--,1,6,--,--,1,--,30,24,28,9,4,23,21,--,--,--,2,11,14,15,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,11,--,11,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,177,171,5,139,83,57,--,0,98%,100%,171,136,81,68,93,63,1,3,29,6,1,1,1,--,--,--,--,--,--,--,5,2,1,--,1,1,57,56,22,13,9,6,9,--,--,20,--,115,115,115,69,59,87,54,1,3,9,6,10,14,26,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,130,122,5,114,14,32,--,2,95%,100%,122,112,14,99,38,11,--,--,--,33,3,1,--,1,--,--,--,--,--,2,5,1,--,1,--,--,32,32,32,3,31,3,3,--,--,--,10,93,90,81,11,69,35,8,--,--,--,25,8,7,8,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Central State High School,Springfield Central,145,145,--,84,17,69,--,0,100%,96%,145,84,17,9,76,11,--,--,4,--,,,,,,,,,,,,,,,,,69,69,12,2,3,8,1,--,--,4,--,76,76,72,15,6,68,10,--,--,--,--,9,22,16,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,135,135,--,111,24,42,--,0,100%,100%,135,111,24,43,84,32,--,--,5,1,,,,,,,,,,,,,,,,,42,42,23,5,--,17,6,--,--,4,--,93,93,88,19,43,67,26,--,--,1,1,7,14,12,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,97,97,--,25,1,83,--,0,100%,100%,97,25,1,1,8,11,--,15,--,15,,,,,,,,,,,,,,,,,83,83,11,--,--,2,1,--,8,--,8,14,14,14,1,1,6,10,--,7,--,7,34,30,16,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,117,117,--,50,11,92,--,0,100%,96%,117,50,11,1,22,37,8,--,--,--,,,,,,,,,,,,,,,,,92,92,25,7,--,13,14,3,--,--,--,25,25,25,4,1,9,23,5,--,--,--,24,35,23,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,130,127,1,72,8,105,--,1,98%,97%,127,71,7,17,26,49,7,--,--,3,2,1,1,1,--,--,--,--,--,--,,,,,,,105,105,51,5,8,17,35,7,--,--,--,24,22,21,3,10,9,14,--,--,--,3,24,33,29,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,77,77,--,24,16,55,--,0,100%,99%,77,24,16,--,11,10,--,--,2,--,,,,,,,,,,,,,,,,,55,55,10,5,--,8,1,--,--,2,--,22,22,14,11,--,3,9,--,--,--,--,15,16,13,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,69,61,1,28,5,36,--,1,94%,100%,61,24,4,1,13,13,--,--,--,12,7,3,1,1,1,1,--,--,--,1,1,1,--,1,--,--,36,33,4,1,--,1,2,--,--,--,7,32,28,23,4,2,13,12,--,--,--,6,5,10,9,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,120,112,--,16,--,107,--,2,95%,99%,112,14,--,10,4,--,--,--,--,1,8,2,--,2,--,--,--,--,--,--,,,,,,,107,101,9,--,5,4,--,--,--,--,1,13,11,7,--,7,--,--,--,--,--,--,33,30,32,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,104,91,--,48,8,74,--,6,89%,94%,91,46,7,34,17,4,--,--,1,--,13,2,1,1,--,--,--,--,--,--,,,,,,,74,68,34,3,31,6,3,--,--,1,--,30,23,14,5,4,11,1,--,--,--,--,6,16,25,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,113,88,--,70,7,50,--,7,92%,95%,88,54,3,33,33,20,--,--,--,--,25,16,4,11,8,1,--,--,--,--,,,,,,,50,47,15,1,5,5,5,--,--,--,--,63,41,55,6,39,36,16,--,--,--,--,8,14,15,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,176,172,1,167,43,73,--,1,99%,99%,172,165,43,76,67,144,15,--,4,8,3,2,--,--,1,1,--,--,--,--,,,,,,,73,73,66,17,34,14,58,4,--,4,2,102,99,101,26,42,54,87,11,--,--,6,14,27,25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,168,159,--,74,12,86,--,4,98%,93%,159,69,12,66,9,--,--,--,1,--,9,5,--,5,1,--,--,--,--,--,,,,,,,86,86,5,1,4,--,--,--,--,1,--,82,73,69,11,67,10,--,--,--,--,--,21,28,24,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,104,94,--,67,26,65,--,1,98%,90%,94,59,24,30,39,25,--,--,2,--,10,8,2,2,6,--,--,--,--,--,,,,,,,65,60,30,14,19,16,10,--,--,2,--,39,34,37,12,13,29,15,--,--,--,--,6,15,14,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,82,64,--,68,6,31,--,5,94%,97%,64,55,5,36,24,33,--,--,--,4,18,13,1,5,9,4,--,--,--,--,,,,,,,31,29,24,1,19,2,16,--,--,--,1,51,35,44,5,22,31,21,--,--,--,3,3,4,12,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,36,35,1,32,12,8,--,0,97%,100%,35,32,12,23,20,2,--,--,1,--,,,,,,,,,,,,,,,,,8,8,8,--,7,5,--,--,--,1,--,27,27,24,12,16,15,2,--,--,--,--,1,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,128,126,--,53,17,108,--,0,100%,98%,126,51,15,--,6,20,--,27,15,26,2,2,2,--,--,2,--,--,--,--,,,,,,,108,108,34,6,--,4,9,--,20,15,19,20,18,19,11,--,2,13,--,7,--,7,34,30,30,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,100,84,2,93,22,32,--,3,96%,87%,84,81,20,77,60,11,--,--,--,1,14,10,2,7,6,--,--,--,--,--,2,2,--,2,--,--,32,29,28,6,27,8,5,--,--,--,--,66,55,63,16,57,58,6,--,--,--,1,4,1,9,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St James Lutheran College,Urraween,15,12,--,6,1,10,--,0,93%,100%,12,4,1,--,4,--,--,--,--,--,3,2,--,1,2,--,--,--,--,--,,,,,,,10,9,1,--,--,1,--,--,--,--,--,5,3,5,1,1,5,--,--,--,--,--,2,1,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,79,79,--,22,3,54,--,0,100%,97%,79,22,3,--,17,11,--,--,--,1,,,,,,,,,,,,,,,,,54,54,1,1,--,1,--,--,--,--,--,25,25,21,2,--,16,11,--,--,--,1,6,20,15,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,97,91,--,44,6,70,--,1,99%,99%,91,39,6,26,5,18,6,--,20,1,6,5,--,4,1,1,--,--,--,--,,,,,,,70,69,19,--,17,--,2,--,--,19,--,27,22,25,6,13,6,17,6,--,1,1,16,26,20,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,109,105,--,32,9,83,--,2,97%,87%,105,31,9,3,26,9,--,--,3,--,4,1,--,--,--,1,--,--,--,--,,,,,,,83,82,12,1,--,10,1,--,--,3,--,26,23,20,8,3,16,9,--,--,--,--,17,23,21,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,47,45,--,18,15,28,--,0,100%,88%,45,16,13,--,6,3,--,--,2,--,2,2,2,--,--,--,--,--,--,--,,,,,,,28,28,1,--,--,1,--,--,--,2,--,19,17,17,15,--,5,3,--,--,--,--,5,6,11,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,234,232,--,6,--,230,--,0,99%,99%,232,6,--,1,3,1,--,1,--,1,,,,,,,,,,,,,,,,,230,228,6,--,1,3,1,--,1,--,1,,,,,,,,,,,,121,82,18,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,126,115,--,71,20,89,--,1,94%,99%,115,68,18,33,52,10,--,--,2,1,11,3,2,--,3,--,--,--,--,--,,,,,,,89,82,35,3,10,25,6,--,--,2,--,37,33,36,17,23,30,4,--,--,--,1,16,28,25,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,224,218,--,98,12,162,--,1,100%,96%,218,93,11,78,31,10,--,--,--,--,6,5,1,5,1,--,--,--,--,--,,,,,,,162,161,41,3,33,8,3,--,--,--,--,62,57,57,9,50,24,7,--,--,--,--,48,46,38,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,33,30,--,15,12,14,--,3,91%,93%,30,15,12,--,4,4,--,--,--,--,,,,,,,,,,,,,,,,,14,14,6,4,--,3,2,--,--,--,--,19,16,9,8,--,1,2,--,--,--,--,2,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,224,207,--,73,22,162,--,3,96%,97%,207,65,21,39,24,26,--,--,--,14,17,8,1,6,1,2,--,--,--,2,,,,,,,162,155,17,2,5,4,10,--,--,--,--,62,52,56,20,40,21,18,--,--,--,16,41,51,46,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,78,77,--,30,2,65,--,0,99%,97%,77,30,2,--,11,21,1,--,2,--,,,,,,,,,,,,,,,,,65,64,17,--,--,5,12,1,--,2,--,13,13,13,2,--,6,9,--,--,--,--,15,20,14,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,130,128,--,32,5,95,--,1,99%,94%,128,31,5,1,25,9,--,--,--,9,2,1,--,--,1,--,--,--,--,--,,,,,,,95,95,6,--,--,5,1,--,--,--,4,35,33,26,5,1,21,8,--,--,--,5,20,26,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,108,107,--,26,--,88,--,1,99%,97%,107,26,--,1,7,6,--,22,1,22,,,,,,,,,,,,,,,,,88,88,8,--,1,1,1,--,6,1,6,20,19,18,--,--,6,5,--,16,--,16,28,30,22,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,120,106,--,105,5,76,--,2,98%,96%,106,94,4,91,6,19,--,--,--,1,14,11,1,9,1,2,--,--,--,1,,,,,,,76,73,66,1,64,2,5,--,--,--,1,44,33,39,4,36,5,16,--,--,--,1,14,20,28,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,91,86,--,32,13,67,--,1,98%,92%,86,29,12,9,20,14,--,--,--,2,5,3,1,--,3,--,--,--,--,--,,,,,,,67,64,13,2,1,8,3,--,--,--,1,24,22,19,11,8,15,11,--,--,--,1,3,16,25,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,78,77,--,32,11,46,--,0,100%,96%,77,31,11,9,13,7,--,--,4,1,1,1,--,1,--,--,--,--,--,--,,,,,,,46,46,6,3,1,1,4,--,--,4,--,32,31,26,8,9,12,3,--,--,--,1,5,19,11,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,97,95,--,45,19,43,--,0,100%,94%,95,43,18,8,19,19,--,--,2,--,2,2,1,1,--,--,--,--,--,--,,,,,,,43,43,5,1,1,1,3,--,--,2,--,54,52,40,18,8,18,16,--,--,--,--,8,11,12,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,140,131,--,95,28,65,--,4,96%,96%,131,91,25,45,44,49,3,--,6,10,9,4,3,1,1,--,2,--,--,--,,,,,,,65,64,30,10,17,12,10,--,--,6,2,75,67,65,18,29,33,39,5,--,--,8,9,13,29,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,96,95,--,27,7,78,--,1,99%,99%,95,27,7,--,8,18,--,4,--,7,,,,,,,,,,,,,,,,,78,78,14,4,--,4,11,--,--,--,3,18,17,13,3,--,4,7,--,4,--,4,15,36,20,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,68,56,2,49,5,46,--,6,90%,100%,56,44,4,40,12,1,1,1,2,1,10,4,1,2,2,--,--,--,--,--,2,1,--,1,1,--,46,46,35,--,33,6,--,1,--,2,--,20,10,13,5,9,8,1,--,1,--,1,15,16,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,166,150,--,138,8,128,--,1,99%,100%,150,124,6,104,67,33,--,--,1,--,16,14,2,11,8,3,--,--,--,--,,,,,,,128,121,101,1,83,44,27,--,--,1,--,38,29,37,7,32,31,9,--,--,--,--,13,37,40,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,41,38,--,18,5,23,--,1,95%,91%,38,17,4,1,11,2,--,--,--,2,3,1,1,--,--,--,--,--,--,--,,,,,,,23,22,3,1,1,1,1,--,--,--,--,18,16,15,4,--,10,1,--,--,--,2,2,2,6,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,239,216,2,69,12,186,--,4,94%,96%,216,60,9,20,23,24,--,--,--,7,21,8,3,4,--,1,--,--,--,1,2,1,--,--,--,1,186,176,28,2,1,13,17,--,--,--,2,51,40,40,10,23,10,8,--,--,--,6,43,60,54,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,163,155,--,41,4,151,--,2,98%,96%,155,37,4,9,5,26,11,--,3,1,8,4,--,2,--,2,--,--,--,--,,,,,,,151,148,32,2,5,4,24,11,--,3,1,12,7,9,2,6,1,4,--,--,--,--,33,43,33,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,182,168,6,95,20,67,--,3,96%,93%,168,88,16,31,35,45,--,--,7,11,8,5,2,3,2,--,--,--,--,--,6,2,2,--,1,--,67,67,12,--,4,2,6,--,--,7,1,109,101,81,18,30,35,39,--,--,--,10,7,18,24,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,279,263,--,50,10,206,50,3,98%,96%,263,44,9,20,33,10,1,--,4,--,16,6,1,4,2,--,--,--,--,--,,,,,,,206,203,30,7,8,21,6,1,--,4,--,22,14,20,3,16,14,4,--,--,--,--,58,80,45,20,3,50,46,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,6,11,17,16
St Peters Lutheran College - Springfield,Springfield Central,30,29,--,3,2,29,--,0,97%,83%,29,3,2,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,29,28,3,2,1,--,--,--,--,--,--,,,,,,,,,,,,8,7,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Rita's College,Clayfield,165,165,--,35,13,133,--,0,100%,99%,165,35,13,--,6,33,2,--,--,1,,,,,,,,,,,,,,,,,133,133,3,1,--,1,1,--,--,--,--,32,32,32,12,--,5,32,2,--,--,1,29,61,39,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
